paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
naacl_2024_short_46,5,"L_{sim}=\sum_{(\overline{x}^{i}_{t},y^{i}_{t})\inD^ {k}_{train}}\sum_{e_{t}\inE^{k-1}}\max(0,g(\overline {x}^{i}_{t},e_{t})-m_{1})","where \(\mathcal{E}^{k-1}\) is the prototype set of previous \(k-1\) tasks, \(g(,)\) is the similarity function (cosine similarity) and \(m_{1}\) is the margin for \(\mathcal{L}_{\text{sim}}\)","L_{sim}=\sum_{E^{k-1}}g(\overline{x}^{i}_{t},E^{k-1})-m_{1}","where \(\mathcal{E}^{k-1}\) is the prototype set of previous \(k-1\) tasks, \(g(,)\) is the similarity function (cosine similarity) and \(m_{1}\) is the margin for \(\mathcal{L}_{\text{sim}}\)"
naacl_2024_short_46,6,"L_{cal}=-\sum_{(\overline{x}_{t}^{i},\overline{x}_{t}^{i})\inM}\log\frac{\exp g(\overline{x}_{t}^{i},e_{t}) }{\sum_{j=1}^{|e^{k-1}|}\exp g(\overline{x}_{t}^{i}, e_{j})}",where \(\mathbf{e}_{t}\) is the prototype of \(y_{t}^{i}\),"L_{cal}=\sum_{(\overline{x}^{i}_{t},y^{i}_{t})\inM}\|\overline{x}^{i}_{t}-e_{t}\|^{2}",where \(\mathbf{e}_{t}\) is the prototype of \(y_{t}^{i}\)
naacl_2024_short_46,7,L_{total}=L_{new}+\lambda_{1}L_{sim}+\lambda_{2}(L_{mem}+L_{cal}),where \(\lambda_{1}\) and \(\lambda_{2}\) are loss weights,L_{total}=\lambda_{1}L_{new}+\lambda_{2}L_{mem}+L_{sim}+L_{cal},where \(\lambda_{1}\) and \(\lambda_{2}\) are loss weights
naacl_2024_short_46,8,"e_{j}=\frac{1}{|M_{e_{j}}|}\sum_{(\overline{x}_{t}^{i},\overline{x}_{t}^{i})\inM_{e_{j}}}\overline{x}_{t}^{i}","where \(\mathcal{M}_{e_{j}}=\{(\overline{x}_{t}^{i},y_{t}^{i})|(\overline{x}_{t}^{i}, y_{t}^{i})\in\mathcal{M},y_{t}^{i}=e_{j}\}\)","e_{j}=\frac{1}{|M_{e_{j}}|}\sum_{(\overline{x}_{t}^{i},y_{t}^{i})\inM_{e_{j}}}\overline{x}_{t}^{i}","where \(\mathcal{M}_{e_{j}}=\{(\overline{x}_{t}^{i},y_{t}^{i})|(\overline{x}_{t}^{i}, y_{t}^{i})\in\mathcal{M},y_{t}^{i}=e_{j}\}\)"
naacl_2024_short_5,1,"L^{unsup}_{simce}=-\log\frac{e^{sim(h_{i},h_{i}^{\prime})/\tau}}{\sum_{j=1}^{N}e^{ sim(h_{i},h_{j}^{\prime})/\tau}} || L^{unsup}_{skice}=-\log\frac{e^{sim(h_{i},h_{i}^{ski})/\tau}}{\sum_{j=1}^{N}e^{sim(h_{i},h_{j}^{ski})/\tau}}",,L_{SKICSE}=-\log\frac{\exp(h\cdoth^{ski}/\tau)}{\sum_{j=1}^{N}\exp(h\cdoth^{\prime}_{j}/\tau)+\exp(h\cdoth^{ski}/\tau)},"Loss function for the SKICSE objective, where \(\tau\) is the temperature parameter, \(\mathbf{h}\) is the embedding of the original sentence, and \(\mathbf{h}^{\text{ski}}\) is the embedding of the SKI sentence."
naacl_2024_short_5,2,L^{unsup}=(1-\lambda)L^{unsup}_{ simce}+\lambdaL^{unsup}_{skice},where the weight \(\lambda\) is a balanced hyperparameter and reflects the importance of SKI,L^{unsup}_{final}=\lambdaL^{unsup}_{simce}+(1-\lambda)L^{unsup}_{skice},where the weight \(\lambda\) is a balanced hyperparameter and reflects the importance of SKI.
naacl_2024_short_5,3,"L^{sup}_{simce}=-\log\frac{e^{sim(h_{i},h_{i}^{+})/\tau}}{\sum_{j=1}^{N}(e^{ sim(h_{i},h_{j}^{+})/\tau}+e^{sim(h_{i},h_{j}^{-})/\tau})} || L^{sup}_{skice_{1}}=-\log\frac{e^{sim(h_{i}^{ski},h_{i}^{+})/\tau}}{\sum_{j=1}^{N} (e^{sim(h_{i}^{ski},h_{j}^{+})/\tau}+e^{sim(h_{i}^{ski},h_{j}^{-})/\tau})} || L^{sup}_{skice_{2}}=-\log\frac{e^{sim(h_{i},h_{i}^{ski})/\tau}}{\sum_{j=1}^{N}(e ^{sim(h_{i},h_{j}^{+})/\tau}+e^{sim (h_{i},h_{j}^{-})/\tau})}",,"L^{sup}_{simce}=-\log\frac{e^{sim(h_{i},h_{i}^{+})/\tau}}{\sum_{j=1}^{N}e^{sim(h_{i},h_{j}^{+})/\tau}}",where \(\mathcal{L}^{\text{sup}}_{\text{simce}}\) and \(\mathcal{L}^{\text{sup}}_{\text{skice}}\) are the objective functions for supervised SKICSE.
naacl_2024_short_5,4,L^{sup}=(1-\lambda_{1}-\lambda_{2})L^{sup}_{simce}+\lambda_{1}L^{sup}_{skice_{1}}+\lambda_ {2}L^{sup}_{skice_{2}},,L^{sup}=(1-\lambda_1)L^{sup}_{simce}+\lambda_1L^{sup}_{skice_{1}}+\lambda_2L^{sup}_{skice_{2}},where \(\lambda_1\) and \(\lambda_2\) are balanced hyperparameters reflecting the importance of the respective objectives.
naacl_2024_short_51,1,"R_{d}(w)=\frac{tf(w,d)}{\sum_{d^{\prime}}tf(w,d ^{\prime})}\cdot\log\frac{N}{df(w)}","where \(\operatorname{tf}(w,d)\) is the number of times the word \(w\) occurs in the day \(d\), \(\operatorname{df}(w)\) is the number of days in which the word \(w\) occurs, and \(N\) is the total number of days in the dataset","R_{d}=\frac{tf(w,d)}{df(w)\cdot N}","where \(R_{d}\) is the relevance of token \(w\) on day \(d\), \(\operatorname{tf}(w,d)\) is the number of times the word \(w\) occurs in the day \(d\), \(\operatorname{df}(w)\) is the number of days in which the word \(w\) occurs, and \(N\) is the total number of days in the dataset."
naacl_2024_short_51,2,"sim(x,x^{\prime})=\frac{\sum_{w\in x^{\prime}x^{\prime}}R_{d}(w)}{max(\hat{R}_{d}(x),\hat{R}_{d}(x^{\prime}))}",,\hat{R}_{d}(x)=\sum_{w\in x}R_{d}(w),"where \(\hat{R}_{d}(x)\) is the relevance score for article \(x\) on day \(d\), and \(R_{d}(w)\) is the relevance of word \(w\) on day \(d\)."
naacl_2024_short_52,1,"& L_{discrete}(y_{i}=t;y_{<i},x)=-\log p(y_{i}=t\midy_{<i},x)\\&\quad=-\langleE(t),h\rangle+\log\sum_{t^{\prime}\in V }\exp\langleE(t^{\prime}),h\rangle","where \(t\) is a token index, \(V\) is the vocabulary, \(\mathbf{E}:V\rightarrow\mathbb{R}^{d}\) is an embedding lookup, and \(\mathbf{h}\) is a transformer hidden state calculated in terms of \(\mathbf{x}\) and the output prefix \(\mathbf{y}_{<i}\)",L=-\sum_{t=1}^{n}\log\frac{\exp(E(y_t)^\toph_t)}{\sum_{y'\in V}\exp(E(y')^\toph_t)},"where \(\mathcal{L}\) is the loss function, \(t\) is a token index, \(n\) is the number of output tokens, \(V\) is the vocabulary, \(\mathbf{E}:V\rightarrow\mathbb{R}^{d}\) is an embedding lookup, and \(\mathbf{h}_t\) is the transformer hidden state at time step \(t\)."
naacl_2024_short_52,2,"L_{cos}(y_{i}=t;y_{<i},x)=1-\cos(E(t),h)",,"L_{continuous}(y;x)=-\langley,h\rangle+\log\sum_{y^{\prime}\inR^{d}}\exp\langley^{\prime},h\rangle","where \(L_{\text{continuous}}\) is the continuous output loss, \(\mathbf{y}\) is the output vector, and \(\mathbf{h}\) is the transformer hidden state."
naacl_2024_short_52,3,"E(y_{i})=u_{i}/\|u_{i}\|;\quadu_{i}\simNormal( 0,I_{d})",,"E(y_{i})=\frac{z}{\|z\|},\quadz\simN(0,I_{d}),(y_{i})\) is the embedding for token\(y_{i}\),\(z\) is a standard normal random vector in\(R^{d}\), and\(\|z\|\) is the Euclidean norm of\(z\).</description>","where \(\mathbf{E}(y_{i})\) is the embedding for token \(y_{i}\), \(\mathbf{z}\) is a standard normal random vector in \(\mathbb{R}^{d}\), and \(\|\mathbf{z}\|\) is the Euclidean norm of \(\mathbf{z}\)."
naacl_2024_short_52,4,E(y_{i})=r_{i}/\sqrt{d};\quadr_{i}\simRademacher(d),,"E(y_{i})=\sigma\cdotr_{i};\quadr_{i}\simRademacher(\{-1,1\}^{d})",The scaled Rademacher distribution for generating embeddings.
naacl_2024_short_52,5,E_{cmb}(y_{i})=\frac{\alphaE_{pre}(y_{i})+(1-\alpha)E_{rand}(y_{i})}{\|\alphaE_{pre}(y_{i})+(1-\alpha)\bm {E}_{rand}(y_{i})\|},,E(y_{i})=\alphaE_{pre-trained}(y_{i})+(1-\alpha)E_{random}(y_{i}),where \(\alpha\) is a hyperparameter controlling the trade-off between pre-trained and random embeddings.
naacl_2024_short_53,1,"S(y,\bar{y};x)>S(y,\hat{y};x)",where \(\mathbf{y}\) is the reference sequence,\bar{y}=f(e_{1:L}+\delta_{1:L};\phi_{d}),"where \(\bar{\mathbf{y}}\) is the perturbed output sequence, \(\mathbf{y}\) is the reference sequence, and \(\mathcal{S}\) is the scoring function."
naacl_2024_short_53,2,\delta_{i}=\alpha|e_{i}|\bigg{|}\frac{\partial f(e_{1:L};\phi_{nap})}{\partiale_{i}}\bigg{|}^{-1}\frac{\partial f(e_{1:L};\phi_{nap})}{\partiale_{i}},"where \(i=1,\ldots,L\)","f(e;\phi_{nap})\approxS(y,\hat{y};x)","where \(i=1,\ldots,L\)"
naacl_2024_short_56,1,X_{all}=L\[SEP]\X_{ori}\[SEP]\P_{C}\[SEP]\P_{L},,"P_{L}=""relation is not  S_{i1},\ldots, S_{ij}, or  N_{random}""",Label prompt \(P_{L}\) consisting of similar relations \(S_{ij}\) and a randomly selected non-similar relation \(N_{random}\).
naacl_2024_short_56,2,L_{MLM}=-{\sum}_{n=1}^{M}\log P(x_{n}),where \(M\) is the number of masked tokens and \(P(x_{n})\) is the predicted probability of token \(x_{n}\) over the vocabulary size,L_{MLM}=-\frac{1}{M}\sum_{n=1}^{M}\log P(x_{n}),where \(M\) is the number of masked tokens and \(P(x_{n})\) is the predicted probability of token \(x_{n}\) over the vocabulary size
naacl_2024_short_56,3,"L_{s}=\frac{1}{N}\sum_{p=1}^{N}-\frac{1}{N_{y_{p}}-1}\sum_{q=1}^{N_ {y_{p}}}\log\frac{e^{sim(h_{p},h_{q}^{+})/\tau}}{\sum_{k=1}^{N}1_{p\neq k}e^{sim(h_{p},h_{k})/\tau}}",where \(N\) is the total number of examples in the batch and \(N_{y_{p}}\) is the number of positive pairs in the batch,"L_{SCL}=-\frac{1}{N}\sum_{i=1}^{N}\log\frac{\exp(sim(h_{p_{i}}, h_{p_{i}^{+}})/\tau)}{\sum_{j=1}^{N}1_{[y_{p_{i}}=y_{p_{j}}]}\exp(sim(h_{p_{i}}, h_{p_{j}})/\tau)}",where \(N\) is the total number of examples in the batch and \(N_{y_{p}}\) is the number of positive pairs in the batch
naacl_2024_short_56,4,L_{final}=\alphaL_{s}+(1-\alpha)L_{MLM},,L=\alphaL_{MLM}+(1-\alpha)L_{s},"where \(\mathcal{L}\) is the final loss function, \(\alpha\) is the hyperparameter balancing the two objectives, \(\mathcal{L}_{MLM}\) is the loss from the masked language model task, and \(\mathcal{L}_{s}\) is the loss from the supervised contrastive learning task."
naacl_2024_short_62,1,"P_{ATTN}(n_{i}|Q,A)=softmax(\sum_{t=1}^{T}\alpha_{t} || v_{t} || _{2})",where \(T\) represents the total token count in \(n_{i}\),\alpha_{t}=\frac{e^{v_{t}}}{\sum_{j=1}^{T} e^{v_{j}}},where \(T\) represents the total token count in \(n_{i}\)
naacl_2024_short_62,2,"P_{RETR}(n_{i}|Q)=\frac{exp(s(n_{i},Q)/\theta)}{\sum_{k=1}^{K}exp(s(n_{k},Q)/\theta)}","where \(s\) denotes the dot-product between the representation vectors of the input question \(Q\) and document candidate \(n_{i}\), and \(\theta\) is the temperature hyper-parameter","p_{RETR}(n_{i}|Q)=\frac{e^{s(Q,n_{i})/\theta}}{\sum_{j=1}^{k} e^{s(Q,n_{j})/\theta}}","where \(s\) denotes the dot-product between the representation vectors of the input question \(Q\) and document candidate \(n_{i}\), and \(\theta\) is the temperature hyper-parameter."
naacl_2024_short_66,1,"y_{t}\sim p_{\theta}(y_{t}\midc,x,y_{ct}) || \propto\explogit_{\theta}(y_{t}\midc,x,y _{ct})",,"y\sim P(y\midx,c;\theta)",Response \(\mathbf{y}\) sampled from the probability distribution conditioned on input query \(\mathbf{x}\) and context \(\mathbf{c}\) given the model \(\theta\).
naacl_2024_short_66,2,"y_{t}\sim\tilde{p}_{\theta}(y_{t}\midc,x,y_{ct}) || \propto p_{\theta}(y_{t}\midc,x,y_{ct})\bigg{(}\frac{p_{\theta}(y_{t}\midc,x,y_{ct})}{p_{\theta}(y_{t}\mid\bm {x},y_{ct})}\bigg{)}^{\alpha}",,"p_{\theta}(y_{t}\midc,x,y_{ct})\propto\exp\left(logit_{\theta}(y_{t}\midx,y_{ct})+PMI(c, y_{t}\midx,y_{ct})\right)",Adjusted output probability distribution incorporating pointwise mutual information (PMI) between context and generation.
naacl_2024_short_66,3,"y_{t}\simsoftmax[(1+\alpha)\,logit_{\theta}(y_{t}\midc,x,y_{ct}) || \qquad\qquad-\alpha\,logit_{\theta}(y_{t}\midx,y _{ct})]",,"\tilde{p}_{\theta}(y_{t}\midc,x,y_{ct})=\frac{p_{\theta}(y_{t}\midc,x,y_{ct})\bigg{(}\frac{p_{\theta}(y_{t}\midc,x,y_{ct})}{p_{\theta}(y_{t}\midx,y_{ct})}\bigg{)}^{\alpha}}{\sum_{y'\inY} p_{\theta}(y'\midc,x,y_{ct})\bigg{(}\frac{p_{\theta}(y'\midc,x,y_{ct})}{p_{\theta}(y'\midx,y_{ct})}\bigg{)}^{\alpha}}","The normalized context-aware output probability distribution for the generation \(y_{t}\) given the context \(\mathbf{c}\), query \(\mathbf{x}\), and previous outputs \(\mathbf{y}_{ct}\)."
naacl_2024_short_67,1,"h_{0}^{x},h_{1}^{x},...,h_{n}^{x}=\textbf{BERT}(w_{0}^{x},w_{1}^{x},...,w_{n}^{x}) || x^{c}=h_{0}^{x},x^{h}=h_{[E_{h}]}^{x},x^{t}=h_{[E_{t}]}^{x}",,"h_{e}=h([E_{h}]),\quad h_{t}=h([E_{t}]),\quad h_{c}=h([CLS])","Where \(h_{e}\), \(h_{t}\), and \(h_{c}\) represent the hidden states of the head entity, tail entity, and contextual information, respectively, and \(h\) denotes the encoder function applied to the special tokens."
naacl_2024_short_67,2,x^{vec}=x^{c}\oplus x^{h}\oplus x^{t},where \(d\) is the hidden dimension of the encoder and \(\oplus\) denotes the concatenation operator,x^{vec}=x^{c}\oplus x^{h}\oplus x^{t},where \(d\) is the hidden dimension of the encoder and \(\oplus\) denotes the concatenation operator
naacl_2024_short_67,3,"h_{0}^{d},h_{1}^{d},...,h_{n}^{d}=\textbf{BERT}(w_{0}^{d},w_{1}^{d},...,w_{n}^ {d}) || d^{c}=h_{0}^{d} || d^{h}=\textit{WeightPooling}_{1}(h_{1}^{d},...,h_{n}^{d}) || d^{t}=\textit{WeightPooling}_{2}(h_{1}^{d},...,h_{n}^{d}) || d^{vec}=d^{c}\oplus d^{h}\oplus d^{t}",,d^{vec}=d^{c}\oplus d^{h}\oplus d^{t},where \(d\) is the hidden dimension of the encoder and \(\oplus\) denotes the concatenation operator
naacl_2024_short_67,4,"H=(h_{1}^{d},...,h_{n}^{d}) || A=\textit{softmax}(HW+b) || d^{*}=AH",,a_{i}=\frac{\exp(\textbf{w}^{T}h_{i}^{d})}{\sum_{j=1}^{n}\exp(\textbf{w}^{T}h_{j}^{d})},"where \(d^{h}\) and \(d^{t}\) are the representations of the head and tail entities, respectively, and \(a_{i}\) are the attention weights for each hidden state."
naacl_2024_short_67,5,"L_{i}=-\log\frac{e^{sim(x_{i}^{vec},d_{i}^{vec})/\tau}}{\sum_ {j=1}^{N}e^{sim(x_{i}^{vec},d_{j}^{vec})/\tau}}",where \(\tau\) is a temperature hyperparameter and \(\text{sim}(\cdot)\) is the cosine similarity,"L_{contrastive}=-\frac{1}{N}\sum_{i=1}^{N}\log\frac{\exp(sim(x_{i}^{vec},d_{i}^{vec})/\tau)}{\sum_{j=1}^{N}I_{[j\neq i]}\exp(sim(x_{i}^{vec},d_{j}^{vec})/\tau)}",where \(\tau\) is a temperature hyperparameter and \(\text{sim}(\cdot)\) is the cosine similarity
naacl_2024_short_67,6,O_{i}=\textit{Pooling}(BERT(\langle x\oplus d_{j}\rangle)) || \hat{y}=\textit{MLP}(O_{0}\oplus O_{1}\oplus...O_{k}) || L_{c}=-log(\frac{e^{\hat{y}_{+}}}{\sum_{i=1}^{k}e^{\hat{y}_{i}}}),,"y=argmax_{d_{j}\in D}sim(x^{vec}, d_{j}^{vec})","where \(y\) is the predicted relation description, and \(\text{sim}(\cdot)\) is the cosine similarity function."
naacl_2024_short_69,1,ATE=E[Y^{a=1}-Y^{a=0}],,ATE=E[Y^{a=1}]-E[Y^{a=0}],Average Treatment Effect (ATE) of the treatment \(A\) on the outcome \(Y\).
naacl_2024_short_69,2,A=a\\Rightarrow\Y^{a}=Y,,"Y^{a}=Y^{a=1} if  A=1,\quad Y^{a}=Y^{a=0} if  A=0",Counterfactual outcome \(Y^{a}\) based on treatment assignment \(A\).
naacl_2024_short_69,3,"Y^{a}\perp A\mid C\quad\forall a\in\{0,1\}",,Y^{a}\perp\!\!\!\perp A\mid C,"Conditional exchangeability assumption, indicating that the counterfactual outcome \(Y^{a}\) is independent of the observed treatment \(A\) given the confounders \(C\)."
naacl_2024_short_69,4,"E[Y^{a}]=\sum_{C}E[Y^{a}\mid C]P(C) || \overset{\eqref{eq:constraint}}{=}\sum_{C}E[Y^{a}\mid A=a,C]P(C)",,"E[Y^{a}]=E[Y\mid A=a,C]\) given treatment\(A=a\) and confounders\(C\).</description>",The expected value of the counterfactual outcome \(Y^{a}\) given treatment \(A=a\) and confounders \(C\).
naacl_2024_short_69,5,"\overset{\eqref{eq:constraint}}{=}\sum_{C}E[Y\mid A=a,C]P(C)",,"E[Y^{a}]=\sum_{C}E[Y^{a}\mid A=a,C]P(C)","The equation expresses the expected value of the counterfactual outcome \(Y^{a}\) as a sum over all confounders \(C\), where the expectation is conditioned on both the treatment \(A\) and the confounders \(C\)."
naacl_2024_short_69,6,E[Y^{a}]=\frac{1}{N}\sum_{i\in[N]}Y_{i}\frac{\mathds{1}(A_{i}=a)}{P(A_{i}=a\mid T)},,E[Y^{a}]=\frac{1}{N}\sum_{i=1}^{N}\frac{Y_i A_i}{P(A_i\mid T)}+\frac{1}{N}\sum_{i=1}^{N}\frac{Y_i (1-A_i)}{1-P(A_i\mid T)},Estimation of the expected counterfactual outcome \(\mathbb{E}[Y^{a}]\) using Inverse Propensity of Treatment Weighting (IPTW) for a dataset of size \(N\).
naacl_2024_short_7,1,"\underset{\theta}{min}\,E_{S^{i}}[\frac{1}{k+1}\sum_{i=0}^{k}l( M_{\theta}(S^{i}),f(x_{i+1}))]",,"l(M_{\theta}(S^{i}), f(x_{i+1}))=\left(M_{\theta}(S^{i})-f(x_{i+1})\right)^{2}",Squared error loss between the model prediction and the ground-truth value.
naacl_2024_short_7,2,"f(x)=\varphi(\langle x,w\rangle)",,"f(x)=\sum_{j=1}^{p}\beta_{j} h_{j}(x),\quad h_{j}(x)=H_{j}(g(x)),\quad g(x)=\theta^{T} x","where \(f(x)\) is the single-index function, \(\beta_{j}\) are the coefficients, \(h_{j}(x)\) are the Hermite polynomials, \(H_{j}\) are the normalized Hermite polynomials, and \(g(x)\) is a linear transformation of the input \(x\) with parameters \(\theta\)."
naacl_2024_short_7,3,\varphi_{linear}(t)=t || \varphi_{quadratic}(t)=\frac{1}{\sqrt{2}}(t+\frac{1}{\sqrt{2}}(t^{2}-1)) || \varphi_{cubic}(t)=\frac{1}{\sqrt{3}}(t+\frac{1}{\sqrt{ 2}}(t^{2}-1)+\frac{1}{\sqrt{6}}(t^{3}-3t)),,"f_{k}(x)=\frac{1}{\sqrt{n!}}He_{n}(\langle x,w\rangle)",Function derived from normalized probabilist's Hermite polynomial of degree \(n\) for the \(k\)-th function class.
naacl_2024_short_7,4,f\simF_{1}&1\leq t<\frac{T}{3}\\F_{2}&\frac{T}{3}\leq t<\frac{2T}{3}\\F_{3}&\frac{2T}{3}\leq t<T,,"T_{k}=\left\lfloor\frac{T}{K}\right\rfloor for  k=1,2,\ldots,K-1,\quad T_{K}=T-\sum_{k=1}^{K-1} T_{k}","Where \(T_{k}\) is the number of training steps allocated to the \(k\)-th function class, \(T\) is the total number of training steps, and \(K\) is the total number of function classes."
naacl_2024_short_7,5,f\simF_{1}&1\leq t<\frac{T}{3}\\\sum_{s=1}^{2}1(\xi=s)F_{s}&\frac{T}{3}\leq t<\frac{2T}{3}\\\sum_{s=1}^{3}1(\zeta=s)F_{s}&\frac{2T}{3}\leq t<T,,f\simF_{\xi}&1\leq t<\frac{T}{2}\\F_{\zeta}&\frac{T}{2}\leq t<T,"Here, \(\xi\) is drawn from \(\{1,2\}\) to select between the first two function classes, and \(\zeta\) is drawn from \(\{1,2,3\}\) to select among all three function classes."
naacl_2024_short_7,6,"f\sim\sum_{s=1}^{3}1(\zeta=s)F_{s},\quad 1\leq t<T",,"f\simF_{random} for  t=1,2,\ldots,T",Randomly sampled function class from the set of \(K\) function classes at each training step.
naacl_2024_short_8,1,"s_{m}(q,d)=T_{\texttt{[CLS]}}W+b","where \(T_{\texttt{[CLS]}}\in\mathbf{R}^{D}\) is the [CLS] representation on the final layer, and \(W\in\mathbf{R}^{D\times 1}\) and \(b\in\mathbf{R}\) are the weight and bias for classification","s_{q,d}=W^T T_{\texttt{[CLS]}}+b","where \(s_{q,d}\) is the relevance score, \(T_{\texttt{[CLS]}}\in\mathbf{R}^{D}\) is the [CLS] representation on the final layer, \(W\in\mathbf{R}^{D\times 1}\) is the weight for classification, and \(b\in\mathbf{R}\) is the bias for classification."
naacl_2024_short_8,2,"s_{m}(q,d)=\frac{1}{n}\sum_{i}^{n}(T_{tok_{i}}W+b)","where \(T_{tok_{i}}\) is the final-layer representation of the \(i\)-th token, and \(n\) is the total number of tokens in the input sequence","s_{mp}(q,d)=\frac{1}{n}\sum_{i=1}^{n}T_{tok_{i}}","where \(T_{tok_{i}}\) is the final-layer representation of the \(i\)-th token, and \(n\) is the total number of tokens in the input sequence"
naacl_2024_short_8,3,v_{q_{i}}=T_{q_{i}}W+b;\quad v_{d_{j}}=T_{d_{j}}W+b,"where \(q_{i}\) and \(d_{j}\) represent the \(i\)-th token of query \(q\) and the \(j\)-th token of document \(d\), respectively","r_{q,d}=\sum_{i}^{m}\sum_{j}^{n}T_{q_{i}}T_{d_{j}}","where \(T_{q_{i}}\) and \(T_{d_{j}}\) are the representations of the \(i\)-th token of query \(q\) and the \(j\)-th token of document \(d\), respectively, and \(m\) and \(n\) are the total number of tokens in the query and document."
naacl_2024_short_8,4,"s_{l}(q,d)=\sum_{q_{i}}\max_{d_{j}}(v_{q_{i}}^{T}v_{d_{j}})",,"s_{late}(q,d)=\sum_{i}^{n}\max_{j}(v_{q_{i}}\cdot v_{d_{j}})","where \(s_{late}(q,d)\) is the late interaction score, \(v_{q_{i}}\) and \(v_{d_{j}}\) are the representations of the \(i\)-th query token and \(j\)-th document token, respectively."
naacl_2024_short_8,5,"L=lce(s_{m}(q,d^{+}),s_{m}(q,d_{1}^{-}),...,s_{m}(q,d_{n}^ {-})) || +lce(s_{l}(q,d^{+}),s_{l}(q,d_{1}^{-}),...,s_{l}(q,d_{n}^ {-}))",,LCE=-\frac{1}{N}\sum_{k=1}^{N}y_{k}\log(\hat{y}_{k})+(1-y_{k})\log(1-\hat{y}_{k}),"where \(N\) is the number of samples, \(y_{k}\) is the true label for sample \(k\), and \(\hat{y}_{k}\) is the predicted probability for sample \(k\)."
naacl_2024_short_9,1,"L_{ir}(q,p_{i})=-\log(\frac{e^{q\cdot p_{t}}}{\sum_{i=1}^{N}e^{q\cdot p_{ i}}})",,L=-\log\frac{e^{q\cdot p_{t}}}{\sum_{i=1}^{N} e^{q\cdot p_{i}}},"The loss function for training Dense Passage Retrieval (DPR), where \(\mathcal{L}\) is the loss, \(q\) is the query embedding, \(p_{t}\) is the gold passage embedding, and \(p_{i}\) are the passage embeddings in the batch."
naacl_2024_short_9,2,"L_{c}(q_{s},q_{t})=-\log(\frac{e^{q_{s}\cdot q_{t}}}{\sum_{j=1}^{N}e^{q_ {s}\cdot q_{j}}})",,"L_{c}(q_{s},q_{j})=-\log(\frac{e^{q_{s}\cdot q_{t}}}{\sum_{j=1}^{N}e^{q_{s}\cdot q_{j}}})",The contrastive loss term that aligns the English query embedding \(q_{s}\) with its corresponding code-mixed query embedding \(q_{t}\) within a batch of size \(N\).
naacl_2024_short_9,3,L=L_{ir}+wL_{c},where \(w\) is a hyperparameter for weighting the contrastive loss,"L=L_{ir}(q,p_{i})+w\cdot L_{c}(q_{s},q_{t})",where \(w\) is a hyperparameter for weighting the contrastive loss
neurips_2024_oral_10,1,"q(x_{1:T}|x_{0})\coloneqq\prod_{t=1}^{T}q(x_{t}|x_{t-1}) || q(x_{t}|x_{t-1})\coloneqqN(x_{t};\sqrt{1-\beta_{t}}x _{t-1},\beta_{t}I)",,f_t=f_0+\epsilon_t,"Where \( f_t \) is the noisy feature at time step \( t \), \( f_0 \) is the clean feature, and \( \epsilon_t \) is the noise added at time step \( t \)."
neurips_2024_oral_10,2,"p_{\theta}(x_{0:T})\coloneqq p(x_{T})\prod_{t=1}^{T}p_{\theta}(x_{t-1}|x_{t}) || p_{\theta}(x_{t-1}|x_{t})\coloneqqN(x_{t-1};\mu_{\theta}(x_{t },t),\Sigma_{\theta}(x_{t},t))",,x_{t-1}\coloneqq\frac{1}{\sqrt{1-\beta_{t}}}(x_{t}-\sqrt{\beta_{t}}z),Equation for reconstructing the previous feature state from the current noisy feature and a noise term.
neurips_2024_oral_10,3,"X_{t-1}=\frac{1}{\sqrt{a_{t}}}(X_{t}-\frac{1-a_{t}}{\sqrt{1-\tilde{a_{t}}}}D_{\theta}(X_{t},t))+\sigma_{t}z","where \(a_{t}=1-\beta_{t}\), \(D_{\theta}\) are the parameters of the prediction noise network",W_{fused}=W_{embedding}+a_{t}\cdotW_{denoising},"where \(a_{t}=1-\beta_{t}\), \(\mathbf{W}_{\text{fused}}\) are the merged parameters, \(\mathbf{W}_{\text{embedding}}\) are the parameters of the original embedding layer, and \(\mathbf{W}_{\text{denoising}}\) are the parameters of the denoising layer."
neurips_2024_oral_10,4,Y&=WX+b\\\frac{1}{\sqrt{a_{t}}}X_{t}-X_{t-1}&=\frac{1-a_{t}}{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}D_{\theta}X_{t}-\sigma_{t}z\\\frac{1}{\sqrt{a_{t}}}Y_{t}-Y_{t-1}&=\frac{1-a_{t} }{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}D_{\theta}Y_{t}-\sigma_{t}z,,"X_{t-1}=\frac{1}{\sqrt{a_{t}}}(X_{t}-\frac{1-a_{t}}{\sqrt{1-\tilde{a_{t}}}}D_{\theta}(X_{t},t))+\sigma_{t}z","where \(X_{t-1}\) is the denoised feature at step \(t-1\), \(X_{t}\) is the noisy feature at step \(t\), \(D_{\theta}\) are the parameters of the prediction noise network, \(a_{t}=1-\beta_{t}\), and \(z\) is a standard normal random variable."
