paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
naacl_2024_short_52,1,"& L_{discrete}(y_{i}=t;y_{<i},x)=-\log p(y_{i}=t\midy_{<i},x)\\&\quad=-\langleE(t),h\rangle+\log\sum_{t^{\prime}\in V }\exp\langleE(t^{\prime}),h\rangle","where \(t\) is a token index, \(V\) is the vocabulary, \(\mathbf{E}:V\rightarrow\mathbb{R}^{d}\) is an embedding lookup, and \(\mathbf{h}\) is a transformer hidden state calculated in terms of \(\mathbf{x}\) and the output prefix \(\mathbf{y}_{<i}\)","L_{NLL}=-\sum_{t=1}^{n}\log p(y_t\midy_{<t},x)",\(\mathcal{L}_{\text{NLL}}\) is the negative log-likelihood loss for predicting the target sequence \(\mathbf{y}\) given the source sequence \(\mathbf{x}\).
naacl_2024_short_52,2,"L_{cos}(y_{i}=t;y_{<i},x)=1-\cos(E(t),h)",,"L_{cont}(e;y_{<i},x)=\|e-h\|^2",where \(\mathbf{e}\) is a continuous target embedding and \(\mathbf{h}\) is the predicted hidden state.
naacl_2024_short_52,3,"E(y_{i})=u_{i}/\|u_{i}\|;\quadu_{i}\simNormal( 0,I_{d})",,"E(y_{i})=\frac{z}{\|z\|},\quadz\simN(0,I_d)",\(\mathbf{E}(y_{i})\) is a random embedding for token \(y_{i}\) obtained by normalizing a standard normal vector \(\mathbf{z}\) in \(\mathbb{R}^d\).
naacl_2024_short_52,4,E(y_{i})=r_{i}/\sqrt{d};\quadr_{i}\simRademacher(d),,E(y_{i})=\frac{1}{\sqrt{d}}r_{i};\quadr_{i}\simRademacher(\pm 1)^{d},where \(\mathbf{r}_{i}\) is a vector of independent Rademacher random variables (each entry is \(\pm 1\) with equal probability) and the scaling ensures unit norm in expectation.
naacl_2024_short_52,5,E_{cmb}(y_{i})=\frac{\alphaE_{pre}(y_{i})+(1-\alpha)E_{rand}(y_{i})}{\|\alphaE_{pre}(y_{i})+(1-\alpha)\bm {E}_{rand}(y_{i})\|},,"E_{comb}(y_{i})=\alpha\,E_{pre}(y_{i})+(1-\alpha)\,E_{rand}(y_{i})","where \(\mathbf{E}_{\text{comb}}(y_{i})\) is the combined embedding for token \(y_{i}\), \(\mathbf{E}_{\text{pre}}(y_{i})\) is the pre-trained embedding, \(\mathbf{E}_{\text{rand}}(y_{i})\) is a random embedding, and \(\alpha \in [0,1]\) is a mixing coefficient."
naacl_2024_short_53,1,"S(y,\bar{y};x)>S(y,\hat{y};x)",where \(\mathbf{y}\) is the reference sequence,\bar{y}=f(e_{1:L}+\delta_{1:L};\phi_{d}),The perturbed output sequence \(\bar{\mathbf{y}}\) is generated by passing the encoder embeddings plus a perturbation \(\mathbf{\delta}_{1:L}\) through the decoder.
naacl_2024_short_53,2,\delta_{i}=\alpha|e_{i}|\bigg{|}\frac{\partial f(e_{1:L};\phi_{nap})}{\partiale_{i}}\bigg{|}^{-1}\frac{\partial f(e_{1:L};\phi_{nap})}{\partiale_{i}},"where \(i=1,\ldots,L\)",\delta_{1:L}=\arg\max_{\delta} f(e_{1:L}+\delta;\phi_{nap}),where \(\mathbf{\delta}_{1:L}\) is the perturbation to the encoder outputs that maximizes the NAP-approximated score for a given sample.
naacl_2024_short_56,1,X_{all}=L\[SEP]\X_{ori}\[SEP]\P_{C}\[SEP]\P_{L},,X_{input}=[L]\; [SEP]\; X_{ori}\; [SEP]\; P_{C}\; [SEP]\; P_{L},"$X_{\text{input}}$ denotes the final input instance formed by concatenating the label, original sentence, context prompt, and label prompt with [SEP] tokens."
naacl_2024_short_56,2,L_{MLM}=-{\sum}_{n=1}^{M}\log P(x_{n}),where \(M\) is the number of masked tokens and \(P(x_{n})\) is the predicted probability of token \(x_{n}\) over the vocabulary size,L_{MLM}=-\sum_{t\in T_{mask}}\log P(x_t=w_t\mid X_{all}^{\backslash t}),The prompt MLM loss sums the negative log-likelihood of predicting the masked tokens \(w_t\) at positions \(t\) given the input \(X_{\text{all}}\) with those tokens masked.
naacl_2024_short_56,3,"L_{s}=\frac{1}{N}\sum_{p=1}^{N}-\frac{1}{N_{y_{p}}-1}\sum_{q=1}^{N_ {y_{p}}}\log\frac{e^{sim(h_{p},h_{q}^{+})/\tau}}{\sum_{k=1}^{N}1_{p\neq k}e^{sim(h_{p},h_{k})/\tau}}",where \(N\) is the total number of examples in the batch and \(N_{y_{p}}\) is the number of positive pairs in the batch,"L_{SCL}=-\frac{1}{N}\sum_{p=1}^{N}\frac{1}{|P(p)|}\sum_{h_p^+\in P(p)}\log\frac{\exp(sim(h_p, h_p^+)/\tau)}{\sum_{h_n\in A(p)}\exp(sim(h_p, h_n)/\tau)}","where \(N\) is the batch size, \(P(p)\) is the set of positive samples for anchor \(h_p\), \(A(p)\) is the set of all samples except \(h_p\), \(\mathrm{sim}(\cdot, \cdot)\) denotes the similarity function (e.g., cosine similarity), and \(\tau\) is the temperature parameter."
naacl_2024_short_56,4,L_{final}=\alphaL_{s}+(1-\alpha)L_{MLM},,L=\alphaL_{MLM}+(1-\alpha)L_{s},where \(\alpha\) is a weighting hyperparameter balancing the prompt MLM loss and the supervised contrastive loss.
naacl_2024_short_62,1,"P_{ATTN}(n_{i}|Q,A)=softmax(\sum_{t=1}^{T}\alpha_{t} || v_{t} || _{2})",where \(T\) represents the total token count in \(n_{i}\),\alpha_{i}=\frac{\exp\left(\lambda\cdot\|v_{i}\|\right)}{\sum_{j=1}^{k}\exp\left(\lambda\cdot\|v_{j}\|\right)},"\(\alpha_{i}\) denotes the normalized attention score for document \(n_{i}\) in the set of question-relevant documents \(D_{n}\), where \(\mathbf{v}_{i}\) is the value vector corresponding to \(n_{i}\) and \(\lambda\) is a scaling parameter."
naacl_2024_short_62,2,"P_{RETR}(n_{i}|Q)=\frac{exp(s(n_{i},Q)/\theta)}{\sum_{k=1}^{K}exp(s(n_{k},Q)/\theta)}","where \(s\) denotes the dot-product between the representation vectors of the input question \(Q\) and document candidate \(n_{i}\), and \(\theta\) is the temperature hyper-parameter","p_{RETR}(n_{i}|Q)=\frac{\exp(s(Q, n_{i}))}{\sum_{j=1}^{k}\exp(s(Q, n_{j}))}","where \(s(Q, n_{i})\) denotes the retriever's relevance score between question \(Q\) and document \(n_{i}\)."
naacl_2024_short_66,1,"y_{t}\sim p_{\theta}(y_{t}\midc,x,y_{ct}) || \propto\explogit_{\theta}(y_{t}\midc,x,y _{ct})",,"P_\theta(y\midx,c)",The probability of generating response \(\mathbf{y}\) given query \(\mathbf{x}\) and context \(\mathbf{c}\) under model \(\theta\).
naacl_2024_short_66,2,"y_{t}\sim\tilde{p}_{\theta}(y_{t}\midc,x,y_{ct}) || \propto p_{\theta}(y_{t}\midc,x,y_{ct})\bigg{(}\frac{p_{\theta}(y_{t}\midc,x,y_{ct})}{p_{\theta}(y_{t}\mid\bm {x},y_{ct})}\bigg{)}^{\alpha}",,"p_{PMI}(y_{t}\midc,x,y_{ct})\propto\frac{p_{\theta}(y_{t}\midc,x,y_{ct})}{p_{\theta}(y_{t}\midx,y_{ct})}","PMI-adjusted probability for token \(y_t\) given context \(\mathbf{c}\), query \(\mathbf{x}\), and previous tokens \(\mathbf{y}_{ct}\), defined as the ratio of the model's probability with and without the context."
naacl_2024_short_66,3,"y_{t}\simsoftmax[(1+\alpha)\,logit_{\theta}(y_{t}\midc,x,y_{ct}) || \qquad\qquad-\alpha\,logit_{\theta}(y_{t}\midx,y _{ct})]",,"\tilde{p}_{\theta}(y_{t}\midc,x,y_{ct})=\frac{p_{\theta}(y_{t}\midc,x,y_{ct})^{1+\alpha}}{p_{\theta}(y_{t}\midx,y_{ct})^{\alpha}}\Bigg/\sum_{y'_{t}}\frac{p_{\theta}(y'_{t}\midc,x,y_{ct})^{1+\alpha}}{p_{\theta}(y'_{t}\midx,y_{ct})^{\alpha}}","The normalized context-aware decoding distribution, which reweights the model's output probabilities by contrastively factoring out prior knowledge and normalizes over all possible next tokens."
naacl_2024_short_67,1,"h_{0}^{x},h_{1}^{x},...,h_{n}^{x}=\textbf{BERT}(w_{0}^{x},w_{1}^{x},...,w_{n}^{x}) || x^{c}=h_{0}^{x},x^{h}=h_{[E_{h}]}^{x},x^{t}=h_{[E_{t}]}^{x}",,"h_{h},h_{t},h_{c}=Encoder(x)","\(\mathbf{h}_{h}\), \(\mathbf{h}_{t}\), and \(\mathbf{h}_{c}\) denote the hidden representations of the head entity, tail entity, and context, respectively, obtained from the encoder."
naacl_2024_short_67,2,x^{vec}=x^{c}\oplus x^{h}\oplus x^{t},where \(d\) is the hidden dimension of the encoder and \(\oplus\) denotes the concatenation operator,x^{vec}=[x^{c}; x^{h}; x^{t}],"The comprehensive representation \(x^{vec}\) is formed by concatenating the contextual, head entity, and tail entity representations."
naacl_2024_short_67,3,"h_{0}^{d},h_{1}^{d},...,h_{n}^{d}=\textbf{BERT}(w_{0}^{d},w_{1}^{d},...,w_{n}^ {d}) || d^{c}=h_{0}^{d} || d^{h}=\textit{WeightPooling}_{1}(h_{1}^{d},...,h_{n}^{d}) || d^{t}=\textit{WeightPooling}_{2}(h_{1}^{d},...,h_{n}^{d}) || d^{vec}=d^{c}\oplus d^{h}\oplus d^{t}",,d^{vec}=d^{c}\oplus d^{h}\oplus d^{t},"where \(d^{c}\), \(d^{h}\), and \(d^{t}\) are the contextual, virtual head entity, and virtual tail entity representations of the relation description, respectively, and \(\oplus\) denotes concatenation."
naacl_2024_short_67,4,"H=(h_{1}^{d},...,h_{n}^{d}) || A=\textit{softmax}(HW+b) || d^{*}=AH",,"\textit{WeightPooling}(h_{1},...,h_{n})=\sum_{i=1}^{n}\alpha_{i} h_{i},\quad\alpha_{i}=\frac{\exp(w^{\top}\tanh(h_{i}))}{\sum_{j=1}^{n}\exp(w^{\top}\tanh(h_{j}))}",where \(w\) is a learnable parameter vector and \(\alpha_{i}\) denotes the attention weight for the \(i\)-th token.
naacl_2024_short_67,5,"L_{i}=-\log\frac{e^{sim(x_{i}^{vec},d_{i}^{vec})/\tau}}{\sum_ {j=1}^{N}e^{sim(x_{i}^{vec},d_{j}^{vec})/\tau}}",where \(\tau\) is a temperature hyperparameter and \(\text{sim}(\cdot)\) is the cosine similarity,"L_{con}=-\frac{1}{N}\sum_{i=1}^{N}\log\frac{\exp(sim(x_{i}^{vec}, d_{i}^{vec})/\tau)}{\sum_{j=1}^{N}\exp(sim(x_{i}^{vec}, d_{j}^{vec})/\tau)}","where \(\text{sim}(\cdot, \cdot)\) denotes cosine similarity and \(\tau\) is a temperature hyperparameter."
naacl_2024_short_67,6,O_{i}=\textit{Pooling}(BERT(\langle x\oplus d_{j}\rangle)) || \hat{y}=\textit{MLP}(O_{0}\oplus O_{1}\oplus...O_{k}) || L_{c}=-log(\frac{e^{\hat{y}_{+}}}{\sum_{i=1}^{k}e^{\hat{y}_{i}}}),,"P(d_{i}|x,D)=\frac{\exp(f(x,d_{i}))}{\sum_{j=1}^{k}\exp(f(x,d_{j}))}","where \(f(x,d_{i})\) denotes the matching score between input instance \(x\) and relation description \(d_{i}\)."
naacl_2024_short_69,1,ATE=E[Y^{a=1}-Y^{a=0}],,ATE=E[Y^{a=1}]-E[Y^{a=0}],The average treatment effect (ATE) is defined as the difference in expected outcomes under treatment (\(A=1\)) and control (\(A=0\)).
naacl_2024_short_69,2,A=a\\Rightarrow\Y^{a}=Y,,Y=Y^{a}\quadif  A=a,Consistency: the observed outcome equals the counterfactual outcome under the received treatment.
naacl_2024_short_69,3,"Y^{a}\perp A\mid C\quad\forall a\in\{0,1\}",,Y^{a}\perp\!\!\!\perp A\mid C,Conditional exchangeability states that the counterfactual outcome \(Y^a\) is independent of the treatment \(A\) given the confounders \(C\).
naacl_2024_short_69,4,"E[Y^{a}]=\sum_{C}E[Y^{a}\mid C]P(C) || \overset{\eqref{eq:constraint}}{=}\sum_{C}E[Y^{a}\mid A=a,C]P(C)",,"E[Y^{a}]=E_{C}\left[E[Y\mid A=a, C]\right]",The expected counterfactual outcome under treatment \(a\) is the expectation over confounders \(C\) of the conditional expectation of \(Y\) given \(A=a\) and \(C\).
naacl_2024_short_69,5,"\overset{\eqref{eq:constraint}}{=}\sum_{C}E[Y\mid A=a,C]P(C)",,"E[Y^{a}]=\sum_{C}E[Y\mid A=a, C]P(C)","Counterfactual mean outcome under treatment \(a\) is computed as the expectation of \(Y\) given \(A=a\) and \(C\), averaged over the distribution of \(C\)."
naacl_2024_short_69,6,E[Y^{a}]=\frac{1}{N}\sum_{i\in[N]}Y_{i}\frac{\mathds{1}(A_{i}=a)}{P(A_{i}=a\mid T)},,E[Y^{a}]=\frac{1}{N}\sum_{i=1}^{N}\frac{I(A_i=a) Y_i}{P(A_i=a\mid T_i)},"The expected counterfactual outcome under treatment \(a\) is estimated using inverse propensity of treatment weighting (IPTW), where each observed outcome is weighted by the inverse probability of receiving the observed treatment given the text representation."
naacl_2024_short_7,1,"\underset{\theta}{min}\,E_{S^{i}}[\frac{1}{k+1}\sum_{i=0}^{k}l( M_{\theta}(S^{i}),f(x_{i+1}))]",,"L=E_{x_{1:i+1}\simD_x,\, f\simF}\left[\left( M_{\theta}(S^i)-f(x_{i+1})\right)^2\right]","The loss $\mathcal{L}$ is the expected squared error between the model prediction $M_{\theta}(S^i)$ and the ground-truth $f(x_{i+1})$, averaged over samples from the input distribution and function class."
naacl_2024_short_7,2,"f(x)=\varphi(\langle x,w\rangle)",,"f(x)=h(\langle w, x\rangle)","Here, \(f(x)\) is defined as a single-index function where \(h\) is a nonlinear function and \(w\) is a weight vector."
naacl_2024_short_7,3,\varphi_{linear}(t)=t || \varphi_{quadratic}(t)=\frac{1}{\sqrt{2}}(t+\frac{1}{\sqrt{2}}(t^{2}-1)) || \varphi_{cubic}(t)=\frac{1}{\sqrt{3}}(t+\frac{1}{\sqrt{ 2}}(t^{2}-1)+\frac{1}{\sqrt{6}}(t^{3}-3t)),,\varphi_{linear}(t) &=t\\\varphi_{quadratic}(t) &=\frac{1}{\sqrt{2}}(t^2-1)\\\varphi_{cubic}(t) &=\frac{1}{\sqrt{6}}(t^3-3t),"Definitions of the linear, quadratic, and cubic normalized probabilist's Hermite polynomial functions used as function classes."
naacl_2024_short_7,4,f\simF_{1}&1\leq t<\frac{T}{3}\\F_{2}&\frac{T}{3}\leq t<\frac{2T}{3}\\F_{3}&\frac{2T}{3}\leq t<T,,I_k=\left\{ t\;\middle|\;\left\lfloor\frac{(k-1)T}{K}\right\rfloor < t\leq\left\lfloor\frac{kT}{K}\right\rfloor\right\},\(\mathcal{I}_k\) denotes the set of training steps allocated to the \(k\)-th function class in the sequential curriculum.
naacl_2024_short_7,5,f\simF_{1}&1\leq t<\frac{T}{3}\\\sum_{s=1}^{2}1(\xi=s)F_{s}&\frac{T}{3}\leq t<\frac{2T}{3}\\\sum_{s=1}^{3}1(\zeta=s)F_{s}&\frac{2T}{3}\leq t<T,,f\simF_{\xi} & 1\leq t <\frac{2T}{3}\\F_{\zeta} &\frac{2T}{3}\leq t < T,"In the mixed curriculum, for the first two-thirds of training, the function class is randomly chosen from the first two classes, and for the final third, it is randomly chosen from all three classes."
naacl_2024_short_7,6,"f\sim\sum_{s=1}^{3}1(\zeta=s)F_{s},\quad 1\leq t<T",,f\sim\sum_{k=1}^{K}\frac{1}{K}F_{k},"At each training step, the function class \(f\) is sampled uniformly at random from the \(K\) available function classes \(\mathcal{F}_k\)."
naacl_2024_short_8,1,"s_{m}(q,d)=T_{\texttt{[CLS]}}W+b","where \(T_{\texttt{[CLS]}}\in\mathbf{R}^{D}\) is the [CLS] representation on the final layer, and \(W\in\mathbf{R}^{D\times 1}\) and \(b\in\mathbf{R}\) are the weight and bias for classification","s_{q,d}=w^\toph_{[CLS]}","The relevance score \(s_{q,d}\) is computed as the dot product between a learned weight vector \(\mathbf{w}\) and the [CLS] token representation \(\mathbf{h}_{\text{[CLS]}}\) from the final BERT layer."
naacl_2024_short_8,2,"s_{m}(q,d)=\frac{1}{n}\sum_{i}^{n}(T_{tok_{i}}W+b)","where \(T_{tok_{i}}\) is the final-layer representation of the \(i\)-th token, and \(n\) is the total number of tokens in the input sequence","s_{m}^{mean}(q,d)=\frac{1}{L}\sum_{i=1}^{L} T_i W+b","where \(T_i \in \mathbf{R}^D\) is the representation of the \(i\)-th token in the final layer, \(L\) is the total number of tokens, and \(W\) and \(b\) are the weight and bias for classification as in Eq. (1)."
naacl_2024_short_8,3,v_{q_{i}}=T_{q_{i}}W+b;\quad v_{d_{j}}=T_{d_{j}}W+b,"where \(q_{i}\) and \(d_{j}\) represent the \(i\)-th token of query \(q\) and the \(j\)-th token of document \(d\), respectively","h_{q_{i}}, h_{d_{j}}=BERT(q, d)","where \(h_{q_{i}}\) and \(h_{d_{j}}\) are the final-layer representations of the \(i\)-th query token and the \(j\)-th document token, respectively, obtained from BERT."
naacl_2024_short_8,4,"s_{l}(q,d)=\sum_{q_{i}}\max_{d_{j}}(v_{q_{i}}^{T}v_{d_{j}})",,"s_{l}(q,d)=\sum_{i=1}^{|q|}\max_{j=1,\ldots,|d|}(v_{q_{i}}^{\top}v_{d_{j}})","where \(|q|\) and \(|d|\) are the number of tokens in the query and document, respectively, and \(v_{q_{i}}\) and \(v_{d_{j}}\) are the projected representations of the \(i\)-th query token and \(j\)-th document token."
naacl_2024_short_8,5,"L=lce(s_{m}(q,d^{+}),s_{m}(q,d_{1}^{-}),...,s_{m}(q,d_{n}^ {-})) || +lce(s_{l}(q,d^{+}),s_{l}(q,d_{1}^{-}),...,s_{l}(q,d_{n}^ {-}))",,"L_{LCE}=-\log\frac{\exp(s(q, d^+))}{\exp(s(q, d^+))+\sum_{d^-}\exp(s(q, d^-))}","where \(s(q, d^+)\) is the score for the positive document and \(s(q, d^-)\) are the scores for negative documents."
naacl_2024_short_9,1,"L_{ir}(q,p_{i})=-\log(\frac{e^{q\cdot p_{t}}}{\sum_{i=1}^{N}e^{q\cdot p_{ i}}})",,L=-\log\frac{\exp(q\cdot p_{t})}{\sum_{i=1}^{N}\exp(q\cdot p_{i})},"\(\mathcal{L}\) is the negative log-likelihood loss for a query and its gold passage, where \(q\) is the query embedding, \(p_t\) is the gold passage embedding, and \(p_i\) are the embeddings of all passages in the batch."
naacl_2024_short_9,2,"L_{c}(q_{s},q_{t})=-\log(\frac{e^{q_{s}\cdot q_{t}}}{\sum_{j=1}^{N}e^{q_ {s}\cdot q_{j}}})",,"L_{c}(q_{s}, q_{j})=-\log\left(\frac{e^{q_{s}\cdot q_{t}}}{\sum_{j=1}^{N} e^{q_{s}\cdot q_{j}}}\right)",Contrastive loss aligning the English query embedding \(q_{s}\) with its code-mixed counterpart \(q_{t}\) among all code-mixed queries \(q_{j}\) in the batch.
naacl_2024_short_9,3,L=L_{ir}+wL_{c},where \(w\) is a hyperparameter for weighting the contrastive loss,L=L_{ir}+\lambda L_{c},"The total training loss \(L\) is the sum of the IR loss \(L_{ir}\) and the contrastive loss \(L_{c}\), weighted by a hyperparameter \(\lambda\)."
neurips_2024_oral_10,1,"q(x_{1:T}|x_{0})\coloneqq\prod_{t=1}^{T}q(x_{t}|x_{t-1}) || q(x_{t}|x_{t-1})\coloneqqN(x_{t};\sqrt{1-\beta_{t}}x _{t-1},\beta_{t}I)",,"x_t=\sqrt{\alpha_t}x_0+\sqrt{1-\alpha_t}\epsilon,\quad\epsilon\simN(0,I)",$\mathbf{x}_t$ denotes the noisy feature at timestep $t$ obtained by adding Gaussian noise $\mathbf{\epsilon}$ to the clean feature $\mathbf{x}_0$ with variance controlled by $\alpha_t$.
neurips_2024_oral_10,2,"p_{\theta}(x_{0:T})\coloneqq p(x_{T})\prod_{t=1}^{T}p_{\theta}(x_{t-1}|x_{t}) || p_{\theta}(x_{t-1}|x_{t})\coloneqqN(x_{t-1};\mu_{\theta}(x_{t },t),\Sigma_{\theta}(x_{t},t))",,p_{\theta}(x_{0:T})=p(x_T)\prod_{t=1}^{T} p_{\theta}(x_{t-1}|x_t),"The reverse process models the denoising of features through a parameterized Markov chain, starting from pure noise and iteratively reconstructing cleaner features."
neurips_2024_oral_10,3,"X_{t-1}=\frac{1}{\sqrt{a_{t}}}(X_{t}-\frac{1-a_{t}}{\sqrt{1-\tilde{a_{t}}}}D_{\theta}(X_{t},t))+\sigma_{t}z","where \(a_{t}=1-\beta_{t}\), \(D_{\theta}\) are the parameters of the prediction noise network",W_{fused}=W_{embed}+W_{denoise},The fused weight matrix $\mathbf{W}_{\text{fused}}$ is obtained by summing the embedding layer weights $\mathbf{W}_{\text{embed}}$ and the denoising layer weights $\mathbf{W}_{\text{denoise}}$.
neurips_2024_oral_10,4,Y&=WX+b\\\frac{1}{\sqrt{a_{t}}}X_{t}-X_{t-1}&=\frac{1-a_{t}}{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}D_{\theta}X_{t}-\sigma_{t}z\\\frac{1}{\sqrt{a_{t}}}Y_{t}-Y_{t-1}&=\frac{1-a_{t} }{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}D_{\theta}Y_{t}-\sigma_{t}z,,W_{fused}=W_{embed}+W_{denoise},"where \(W_{\text{embed}}\) and \(W_{\text{denoise}}\) are the weight matrices of the embedding and denoising layers, respectively, and \(W_{\text{fused}}\) is the fused weight matrix used during inference."
neurips_2024_oral_10,5,"Y_{t-1}=[W-C_{1}(t)WW_{D}]X_{t}+WC_{2}(t)C_{3}+b\\C_{1}(t)=\frac{1-a_{t}}{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}\qquad C _{2}(t)=\frac{1-a_{t-1}^{-}}{1-\tilde{a_{t}}}\beta_{t}\qquad C_{3}=Z\sim N(0,I)","where \(W_{D}\) denotes the parameters of \(D_{\theta}(X_{t},t)\), \(X_{t}\) denotes the input of this linear layer, \(Y_{t}\) denotes the output of this linear layer, and \(Y_{t-1}\) denotes the result after denoising in one step of \(Y_{t}\)",\frac{1}{\sqrt{a_{t}}}(WX_{t}+b)-Y_{t-1}=\frac{1-a_{t}}{\sqrt{a_{t}}\sqrt{1-\tilde{a_{t}}}}D_{\theta}(WX_{t}+b)-\sigma_{t}z,This equation expresses the denoising update in the fused feature space after applying the linear transformation \(W\) and bias \(b\).
neurips_2024_oral_10,6,\frac{1}{\sqrt{a_{t}}}Y_{t}-Y_{t-1}=C_{1}(t)D_{\theta}Y_{t}-\sigma_{t}z || \frac{1}{\sqrt{a_{t-1}}}Y_{t-1}-Y_{t-2}=C_{1}(t-1)D_{\theta}Y_{t-1}-\sigma_{t-1}z,,Y_{t-2}=[W-C_1(t) W W_D-C_1(t-1) W W_D] X_t+W [C_2(t) C_3+C_2(t-1) C_3']+b,"where \(C_1(t)\), \(C_2(t)\), and \(C_3\) are as defined previously, and \(C_3'\) is an independent noise sample drawn from \(N(0, I)\) for the second denoising step."
neurips_2024_oral_10,7,Y_{t-2}=W^{\prime\prime}X_{t}+C^{\prime\prime}\\W^{\prime\prime}=\frac{1}{\sqrt{a_{t}-1}}\{\frac{W}{\sqrt{a_{t} }}-[C_{1}(t)+C_{1}(t-1)]WW_{D}+\sqrt{a_{t}}C_{1}(t-1)C_{1}(t)WW_{D}W_{D}\}\\C^{\prime\prime}=\frac{1}{\sqrt{a_{t}-1}}[WC_{2}(t)+\sqrt{a_{t}}WC_{ 2}(t-1)-\sqrt{a_{t}}C_{1}(t-1)C_{2}(t)WW_{D}]Z+b,,Y_{t-2}=[W-C_{1}(t) W W_{D}-C_{1}(t-1) W W_{D}] X_{t}+W [C_{2}(t) C_{3}+C_{2}(t-1) C_{3}']+b,"where \(C_{3}' = Z' \sim N(0, I)\) is an independent standard normal noise for the second denoising step."
neurips_2024_oral_10,8,"Loss_{p}=\sum_{i=1}^{N}|\epsilon_{i}-D_{\theta_{i}}(X_{t_{i}},t_{i})|","where \(\epsilon\) denotes the sampled noise, \(N\) denotes the number of denoising layers, \(X_{t}\) denotes the noise sample, \(t\) denotes the diffusion step, and \(D_{\theta}(X_{t},t)\) denotes the noise predicted by the denoising layer","L_{p}=E_{t,x_0,z}\left[\left\|z-D_{\theta}(\sqrt{\bar{a}_t}x_0+\sqrt{1-\bar{a}_t}z, t)\right\|^2\right]",The denoising loss $\mathcal{L}_{p}$ measures the mean squared error between the true noise $\mathbf{z}$ and the predicted noise by $D_{\theta}$ at each diffusion timestep $t$.
neurips_2024_oral_10,9,Loss=(1-\lambda)Loss_{l}+\lambda Loss_{p},,Loss=Loss_{p}+\lambda Loss_{l},"The total loss combines the unsupervised denoising loss \(Loss_{p}\) and the supervised task-specific loss \(Loss_{l}\), balanced by the trade-off parameter \(\lambda\)."
neurips_2024_oral_11,1,"sim(f,g)=\int_{x\in D(f)}\frac{\mathds{1}[f(x)=g(x)]}{|D(f)|}\\\approx\sum_{x\in X|X\sim D(f)}\frac{\mathds{1}[f(x)=g(x)]}{|X|}",,"sim(f, g)=E_{x\sim D(f)}\left[I\left( f(x)=g(x)\right)\right]",The similarity between functions \(f\) and \(g\) is defined as the expected indicator of their outputs being identical over the input domain.
neurips_2024_oral_11,2,"f^{*}=\textsc{FunConsensus}(F)=\operatorname*{arg\,max}_{f_{(i)}\in F}\sum_{ f_{(j)}\in F\setminus\{f_{(i)}\}}sim(f_{(i)},f_{(j)})",,"f^{*}=\arg\max_{f\in F}\sum_{g\in F,\, g\neq f} sim(f, g)",The consensus function \(f^{*}\) is the one that maximizes the sum of similarities with all other candidate functions in the set \(F\).
neurips_2024_oral_12,1,"P(X_{1},\ldots,X_{d})=\prod_{i=1}^{d}P(X_{i}\midPA_{i})",,"P(X_{1},\ldots, X_{d})=\prod_{j=1}^{d} P(X_{j}\midPA_{j})",The joint distribution over observed variables factorizes as the product of conditional distributions of each variable given its parents in the causal graph.
neurips_2024_oral_12,2,"P(X_{1},\ldots,X_{d}|do(X=x))=\prod_{i:X_{i}\not\inX }P(X_{i}|PA_{i})\big{|}_{X=x}","where \(|_{\mathbf{X}=\mathbf{x}}\) enforces \(X_{1},\ldots,X_{d}\) to be consistent with realizations of \(\mathbf{X}\) else Eq",P(y\mid do(x))=\sum_{z}\prod_{i=1}^{d} P(x_i\midpa_i),The interventional distribution \(P(\mathbf{y} \mid do(\mathbf{x}))\) is computed by replacing the structural assignments for \(\mathbf{X}\) with fixed values \(\mathbf{x}\) and summing over the remaining variables.
neurips_2024_oral_12,3,"P(X_{\sigma(1)},\ldots,X_{\sigma(N)})=P(X_{1},\ldots,X_{N})",,"P(X_{1}, X_{2},\ldots, X_{N})=P(X_{\sigma(1)}, X_{\sigma(2)},\ldots, X_{\sigma(N)})","where \(\sigma\) is any finite permutation of the indices \(\{1,\ldots,N\}\)."
neurips_2024_oral_12,4,"P(X_{::[N]}=x_{:,[N]})=\int\int\prod_{n=1}^{N}\prod_{i=1}^{ d}p(x_{i;n}\mida_{i;n}^{G},\theta_{i})d\nu_{1}(\theta_{1})\ldots d\nu_{d}(\theta_{d})",,"P(X_{::1},\ldots,X_{::N})=\int\prod_{n=1}^{N}\prod_{i=1}^{d} P(X_{i;[n]}\midPA_{i;[n]},\theta_{i})\, dP(\theta_{1},\ldots,\theta_{d})",where \(\theta_{i}\) are latent parameters governing the causal mechanisms for each variable \(X_{i}\).
neurips_2024_oral_12,5,"P(Y=y|do(X=x))=p(y|x,\psi_{0})=P(Y=y|x),\psi_{0}\inR",,"P(X,Y|do(X=x))=\int p(y|\psi)\, d\nu(\psi)","This equation expresses the post-intervention distribution of \(Y\) after setting \(X=x\) in an i.i.d. generative process, integrating over the parameter \(\psi\) with respect to its measure \(\nu\)."
