paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
2024.acl-short.66,6,TSSR(y_{i})=\frac{R(y_{i})_{target-side}}{R(y_{i} )_{source-side}},,TSSR=\frac{R(y_{i})_{target-side}}{R(y_{i})_{source-side}},"TSSR represents the ratio of target-side relevance to source-side relevance, indicating the usage of target-side context in generating the next word."
2024.acl-short.68,1,"T_{i}=\operatorname*{Top\_}{d\inM}k\f(s_{i},d)",,"f(q,d)=R_{Q}(q)^{\top}R_{D}(d)",The function f calculates the similarity between a query q and a passage d using the dot product of their embeddings from the query encoder R_Q and the passage encoder R_D.
2024.acl-short.68,2,"e_{i}=LLM([Prompt,t_{i,1},\cdots,t_{i,k}])",where \(t_{i}\in\mathcal{T}_{i}\) stands for the retrieved passages in Eq,e_{i}=LLM(T_{i}),The summarized knowledge \(e_{i}\) for medical code \(c_{i}\) is generated using an off-the-shelf Large Language Model (LLM).
2024.acl-short.68,3,"h_{i}^{k}=PLM(X_{i}^{k}),\;\;\widehat{y}_{i,1}=MLP ( || _{k\inS}h_{i}^{k})",,"X_{i}^{d}=\{[CLS],D_{t},D_{t-1},\ldots,D_{1}\}","where \(D_{i}=||_{c\in D_{i}}(c,e)\) represents the concatenation of disease code and its summarized knowledge within the \(i\)-th visit."
2024.acl-short.68,4,"e_{i}=HyGT(G,V_{i}),\widehat{y}_{i,2}=MLP(e_{i})",where \(\mathbf{e}_{i}\) is the representation of patient \(i\) after hypergraph transformer,"\widehat{y}_{i,2}=f_{\theta}(G)","where \(\widehat{y}_{i,2}\) is the prediction for the target task using the local model \(f_{\theta}\) with visit information."
2024.acl-short.68,5,"L_{aug}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,1},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,1},\widetilde{y}) || L_{loc}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,2},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,2},\widetilde{y})",,L=L_{g_{\phi}}+L_{f_{\theta}}+\lambda\cdotL_{consistency},"where \(\mathcal{L}_{g_{\phi}}\) is the loss for the global model, \(\mathcal{L}_{f_{\theta}}\) is the loss for the local model, and \(\mathcal{L}_{\text{consistency}}\) is the consistency loss between the two models with a hyperparameter \(\lambda\)."
2024.acl-short.71,1,"hyp^{*}=\operatorname*{arg\,max}_{hyp\inhyps}utility(hyp)",,U(hyp^{*})=\max_{hyp_{i}\inhyp} U(hyp_{i}),The equation represents the utility function U for selecting the best translation hypothesis.
2024.acl-short.71,2,"utility(hyp)\approx\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}} metric(hyp,\textit{ref})",,"refs\sim p(refs|src)=\{ref_{1},\ldots,ref_{m}\}",The set of pseudo-references refs is sampled from the model distribution given the source src.
2024.acl-short.71,3,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ ref},,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ref},The aggregate representation of the set of references refs.
2024.acl-short.71,4,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",,"utility(\textit{hyp})\approxmetric(\textit{hyp},\overline{\textit{ref}})",The utility of a hypothesis is approximated by calculating the metric score against the aggregate reference representation.
2024.acl-short.71,5,ChrF_{\beta}=\frac{(1+\beta^{2})\cdotChrP\cdotChrR}{\beta^{2}\cdotChrP+ChrR} || ChrP=\frac{|hyp\cap\textit{ref}|}{|hyp|} and ChrR=\frac{|hyp\cap\textit{ref}|}{|\textit{ref}|},"where

\[\text{ChrP}=\frac{|hyp\cap\textit{ref}|}{|hyp|}\text{ and }\text{ChrR}=\frac{|hyp \cap\textit{ref}|}{|\textit{ref}|},\]

and the parameter \(\beta\) controls the relative importance of precision and recall",ChrF=\frac{2\cdotP\cdotR}{P+R},where P is the precision of character n-grams and R is the recall of character n-grams.
2024.acl-short.71,6,\overline{\textit{ref}}=\frac{1}{m}\underbrace{\biguplus}_{\textit{ref}\in\textit{refs}}\textit{ref},where \(\biguplus\) is an operation that sums up the counts of each n-gram,\overline{ref}(n-gram)=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ref}(n-gram),The equation represents the average count of n-grams across all references.
2024.acl-short.71,7,"\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}}=emb(\textbf{{hyp}}),\emb(\textbf{{ref}}),\emb(\textbf{{src}})",,"COMET(hyp,ref,src)=\sigma(g(h_{hyp},h_{ref},h_{src}))","where $\sigma$ is the sigmoid function, $g$ is a multilayer perceptron and $h_{hyp}$, $h_{ref}$ and $h_{src}$ are the embeddings of the hypothesis, reference and source sequence respectively."
2024.acl-short.71,8,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}})",,s=FFN([\textbf{{hyp}};\textbf{{ref}};\textbf{{src}}]),The variable s represents the scalar score output by the feed-forward module of the COMET Estimator model.
2024.acl-short.71,9,\overline{\textbf{{ref}}}=\frac{1}{m}\sum_{\textbf{{ref}}\in\textbf{{ref}}}emb(\textbf{{ref}}),,\overline{\textbf{ref}}=\frac{1}{m}\sum_{\textbf{ref}\in\textbf{refs}}\textbf{ref},The reference aggregation for COMET is performed by averaging the reference embeddings.
2024.acl-short.71,10,"comet(\textbf{{hyp}})\approxscore(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",where the reference embedding is replaced with the averaged reference embedding.
2024.acl-short.72,1,h_{i}=XLMRoberta-Layer^{1}(x_{i}),"where \(h_{i}\) is the representation of the ""[CLS]"" token",x_{i}\rightarrow h_{i}=XLM-Roberta(x_{i}),The equation represents the encoding of the text representation \(x_{i}\) of the \(i\)-th DOM node into a 768-dimensional node representation \(h_{i}\) using the XLM-Roberta model.
2024.acl-short.72,2,\hat{h}_{i}=Transformer(Linear(h_{i})),where the linear layer projects \(h_{i}\) to 256-dimensional embeddings for efficient modeling,H'=Transformer(H),where \(H'\) represents the encoded node representations after passing through the transformer model
2024.acl-short.72,3,P(y^{k}_{i}=1|x_{i})=Sigmoid(MLP(\hat{h}_{i})),,P(y^{k}_{i}=1|x_{i})=\sigma(\hat{h}_{i}W^{k}+b^{k}),"where \(\sigma\) is the sigmoid function, \(W^{k}\) and \(b^{k}\) are learnable weights and bias for the \(k\)-th category label."
2024.acl-short.72,4,"L=\sum_{k=1}^{6}\sum_{i=1}^{n}CrossEntropy(P(y^{k}_{i}|x_{i}), Y^{k}_{i})",where \(\mathcal{Y}^{k}_{i}\) is the ground truth label,L=-\sum_{i=1}^{n}\sum_{k=1}^{6} y_{i}^{k}\log P(y_{i}^{k}=1|x_{i})+(1-y_{i}^{k})\log (1-P(y_{i}^{k}=1|x_{i})),where \(L\) is the binary cross-entropy loss function for training NeuScraper.
ICLR_2024_oral_1,1,I(\theta):=E_{\Upsilon\sim p_{\theta}} [\nabla_{\theta}\log p_{\theta}(\Upsilon)\cdot\nabla_{\bm {\theta}}\log p_{\theta}(\Upsilon)^{\top}],,I(\theta)=E_{p_{\theta}}\left[\left(\frac{\partial\log p_{\theta}}{\partial\theta}\right)\left(\frac{\partial\log p_{\theta}}{\partial\theta}\right)^{\top}\right],The Fisher information matrix measures the amount of information that a random variable (or a sample of data) carries about an unknown parameter.
ICLR_2024_oral_1,2,E_{D\sim p_{\theta^{\star}}}([\widehat{\theta} (D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}]\succeq T^{-1}\cdotI(\theta^{\star})^ {-1},,Cov[\widehat{\theta}(D)]\succeq\frac{1}{T}I(\theta^{\star})^{-1},The covariance of the estimator is bounded by the inverse of the Fisher information matrix.
ICLR_2024_oral_1,3,E_{D\sim p_{\theta^{\star}}}[\|\widehat{\theta} (D)-\theta^{\star}\|_{2}^{2}]=tr(E_{ D\sim p_{\theta^{\star}}}[(\widehat{\theta}(D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}])\geq T^{-1}\cdottr(I(\theta^{\star})^{-1}),,E_{D\sim p_{\theta^{\star}}}[\|\widehat{\theta} (D)-\theta^{\star}\|_{2}^{2}]\geqTr(T^{-1}\cdot I(\theta^{\star})^{-1}),The equation describes the relationship between the Fisher information matrix and the mean-squared error of an unbiased estimator.
ICLR_2024_oral_1,4,"I(\theta^{\star},\pi_{exp}):=E_{\tau\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}[\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{ exp})^{\top}]",,I(\theta^{\star};\pi_{exp}):=E_{\tau_{real}\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}[\nabla_{\theta}\log p_{\theta^{\star}}(\tau_{real}\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\tau_{real}\mid\pi_{exp})^{\top}],The Fisher information matrix $\mathcal{I}(\mathbf{\theta}^{\star};\pi_{\mathrm{exp}})$ represents the amount of information that the exploration policy $\pi_{\mathrm{exp}}$ provides about the true parameter $\mathbf{\theta}^{\star}$.
ICLR_2024_oral_1,5,"\arg\min_{\pi}tr(I(\theta^{\star},\pi)^{-1})",,"\pi_{exp}^{\star}\in\arg\min_{\pi_{exp}}tr(I(\theta^{\star},\pi_{exp})^{-1})",The optimal exploration policy is the one that minimizes the trace of the inverse Fisher information matrix.
ICLR_2024_oral_1,6,"s_{h+1}=f_{\theta}(s_{h},a_{h})+w_{h}","where \(s_{h}\) and \(a_{h}\) are the current state and action, \(w_{h}\sim\mathcal{N}(0,\sigma_{w}^{2}\cdot I)\) is Gaussian process noise, and \(f_{\mathbf{\theta}}\) are the nominal dynamics","s_{h+1}\sim f_{\theta}(s_{h}, a_{h})=N(\mu_{\theta}(s_{h}, a_{h}),\Sigma_{\theta}(s_{h}, a_{h}))","The equation represents the evolution of the next state in the environment, modeled as a Gaussian distribution with mean and covariance dependent on the current state, action, and unknown parameter."
ICLR_2024_oral_1,7,"I(\theta,\pi)=\sigma_{w}^{-2}\cdotE_{p_{\theta}(\cdot\mid\pi)}[\sum_{h=1}^{H}\nabla_{\theta}f_{\theta}(s_{h},a_ {h})\cdot\nabla_{\theta}f_{\theta}(s_{h},a_{h})^{\top}]",,"I(\theta,\pi)=\sum_{h=1}^{H}E_{(s_{h},a_{h})\sim p_{\theta}(\cdot\mid\pi)}[\nabla_{\theta}f_{\theta}(s_{h},a_{h})\cdot\nabla_{\theta}f_{\theta}(s_{h},a_{h})^{\top}]/\sigma_{w}^{2}",The Fisher information matrix under the assumed dynamics.
ICLR_2024_oral_1,8,"\pi_{exp}=\arg\min_{\pi}E_{\theta\sim q_{0}}[tr (I(\theta,\pi)^{-1})]",,"\arg\min_{\pi}E_{\theta\simU(\Theta)}[tr(I(\theta,\pi)^{-1})]",The equation represents the optimization problem for choosing an exploration policy that minimizes the expected trace of the inverse Fisher information matrix over a uniform distribution of parameters.
ICLR_2024_oral_1,9,E_{\theta\sim q_{\theta}}[E_{\tau_{ sim}\sim p_{\theta}(\cdot\midA(\uptau_{real}) )}[\|\uptau_{real}-\uptau_{sim}\|_{2}^{2}]],"where \(p_{\mathbf{\theta}}(\cdot\mid\mathcal{A}(\mathbf{\uptau}_{\mathrm{real}}))\) denotes the distribution over trajectories generated by the simulator with parameter \(\mathbf{\theta}\), and playing the same sequence of actions as were played in \(\mathbf{\uptau}_{\mathrm{real}}\)",\min_{q_{\phi}}D_{KL}(p_{\theta^{\star}}(\cdot\mid\pi_{exp})~ || ~q_{\phi}(\cdot\mid\pi_{exp})),The Kullback-Leibler divergence between the distribution over trajectories induced by the true environment and the distribution over trajectories induced by the simulator.
ICLR_2024_oral_10,1,"R=\{r_{1},\dots,r_{m}\}",where each ray \(\mathbf{r}_{i}\in\mathbb{R}^{6}\) is associated with a known pixel coordinate \(\mathbf{u}_{i}\),u=K[R\midT]x,The equation represents the camera projection from world coordinates to pixel coordinates.
ICLR_2024_oral_10,2,"r=\langled,m\rangle\inR^{6}","where \(\mathbf{m}=\mathbf{p}\times\mathbf{d}\in\mathbb{R}^{3}\) is the moment vector, and importantly, is agnostic to the specific point on the ray used to compute it",r=d\\p\timesd,The Plucker coordinates representation of a ray.
ICLR_2024_oral_10,3,"d=R^{\top}K^{-1}u,\qquadm=(-R^{\top}t)\timesd",,m=c\timesd,where \(\mathbf{c}\) is the camera center and \(\mathbf{d}\) is the direction of the ray
ICLR_2024_oral_10,4,"c=\operatorname*{arg\,min}_{p\inR^{3}}\\sum_{\langled,m\rangle\inR}\lVertp\timesd-m\rVert^{2}",,"c=\frac{1}{m}\sum_{i=1}^{m}\frac{r_{i,m}\timesr_{i,d}}{\|r_{i,d}\|}","where \(\mathbf{r}_{i,\mathbf{m}}\) and \(\mathbf{r}_{i,\mathbf{d}}\) represent the moment and direction vectors of the \(i\)-th ray, respectively."
ICLR_2024_oral_10,5,"P=\operatorname*{arg\,min}_{\|H\|=1}\sum_{i=1}^{m}\|Hd_{i}\timesu_{i}\|",,"P=\operatorname*{arg\,min}_{P\inR^{3\times 3}}\\sum_{\langled,m\rangle\inR}\lVertPd-d_{identity}\rVert^{2}",The homography matrix $\mathbf{P}$ transforms per-pixel ray directions from the predicted ones to those of an 'identity' camera.
ICLR_2024_oral_10,6,f_{feat}(I)=f\inR^{p\times p\times d},,t=-Rc,The translation vector t is computed as the negative product of the rotation matrix R and the camera center c.
ICLR_2024_oral_10,7,"\{\hat{R}\}_{i=1}^{N}=f_{Regress}(\{f_{i},u_{i}\}_{i=1}^{N\cdot p^{2}})",,"f_{ray}(f,u)=r\inR^{6}",The function $f_{\text{ray}}$ predicts a ray $\mathbf{r}$ given a spatial feature $\mathbf{f}$ and pixel coordinate $\mathbf{u}$.
ICLR_2024_oral_10,8,L_{recon}=\sum_{i=1}^{N}\|\hat{R}_{i}- R_{i}\|_{2}^{2},,L=\sum_{i=1}^{N}\sum_{j=1}^{p^{2}}\lVert\hat{r}_{ij}-r_{ij}\rVert^{2},The loss function measures the difference between the predicted and ground truth camera rays.
ICLR_2024_oral_10,9,x_{t}=\sqrt{\alpha_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where \(\epsilon\sim\mathcal{N}(0,\mathbf{I})\) and \(\alpha_{t}\) is a hyper-parameter schedule of noise weights such that \(x_{T}\) can be approximated as a standard Gaussian distribution",x_{t}=\sqrt{\bar{\alpha}_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"The equation represents the noising process in a denoising diffusion model, where $x_{t}$ is the noisy sample at time step $t$, $x_{0}$ is the original sample, $\bar{\alpha}_{t}$ is the cumulative product of the noise schedule, and $\epsilon$ is a standard Gaussian noise vector."
ICLR_2024_oral_10,10,"L(\theta)=E_{t,x_{0},\epsilon}\|x_{0}-f_{\theta }(x_{t},t)\|^{2}",,"f_{\theta}(x_{t})=\operatorname*{arg\,max}_{x_{0}}p_{\theta}(x_{0}|x_{t})",where \(p_{\theta}(\mathbf{x}_{0}|\mathbf{x}_{t})\) is the conditional probability of the original sample given the noisy sample.
ICLR_2024_oral_10,11,"\{\hat{R}\}_{i=1}^{N}=f_{Diffusion}(\{f_{i},u_{i},r_{i,t}\}_{i=1}^{N\cdot p^{2}},t) || r_{i,t}=\sqrt{\bar{\alpha}_{t}}r_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","where the noisy rays \(\mathbf{r}_{i,t}\) can be computed as:

\[\mathbf{r}_{i,t}=\sqrt{\bar{\alpha}_{t}}\mathbf{r}_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","\{\hat{R}\}_{i=1}^{N}=f_{Diffuse}(\{f_{i},u_{i},r_{i}^{(t)}, t\}_{i=1}^{N\cdot p^{2}})","where \(\mathbf{r}_{i}^{(t)}\) represents the noisy ray at time step \(t\), and \(f_{\text{Diffuse}}\) is the denoising diffusion network."
ICLR_2024_oral_11,1,"O_{ij}=\sum_{v=1}^{k}I[y_{ij}\neq y_{ij}^{(v)}],\forall j\in Y_{i}",where \(\mathbb{I}[\cdot]\) is the indicator function and \(y_{ij}\) is the \(j\)-th candidate label of \(\mathbf{x}_{i}\),"O_{ij}=\frac{1}{k}\sum_{(x_{i}^{(l)}, Y_{i}^{(l)})\in k-NN(x_{i})}I(j\notin Y_{i}^{(l)})",\(O_{ij}\) measures the frequency of the \(j\)-th candidate label not appearing in the \(k\)-NN instances' candidate label sets of the \(i\)-th instance.
ICLR_2024_oral_11,2,\gamma_{i}=\lceil\tau(|Y_{i}|-1)\rceil,where \(\lceil\cdot\rceil\) is the ceiling function that returns the least integer greater than or equal to the given number,"min(\lfloor |Y_{i}|\cdot\tau\rfloor,\sum_{j=1}^{|Y_{i}|}I[O_{ij} >\theta])","The number of eliminated candidate labels of \(\mathbf{x}_{i}\) is determined by the minimum between the floor of the product of the size of the candidate label set \(Y_{i}\) and the pruning extent parameter \(\tau\), and the sum of indicator functions for \(O_{ij}\) greater than a threshold \(\theta\)."
ICLR_2024_oral_11,3,\widetilde{Y}_{i}=Top-\gamma_{i}-argmax_{j\in Y_{i}}(O_{ij}),where \(\mathrm{Top}\text{-}\gamma_{i}\text{-}\mathrm{argmax}_{i}\) returns a subset of indices (i,\hat{Y}_{i}=Y_{i}\backslash\{y_{ij}:O_{ij}>\theta_{i}\},"where \(\hat{Y}_{i}\) is the updated candidate label set for instance \(\mathbf{x}_{i}\) after pruning, and \(\theta_{i}\) is the threshold value for the down-voting metric \(O_{ij}\) of instance \(\mathbf{x}_{i}\)."
ICLR_2024_oral_11,4,"P(O_{iy^{\prime}}^{(\xi_{i})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}} ^{|Y_{i}^{\prime}|}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime }|-m)}b_{\delta_{k}}(k,j)",,P(O_{iy^{\prime}}^{(|Y_{i}^{\prime}|-\gamma_{i}+1)}<O_{iy})\leq\sum_{j=0}^{k}\binom{k}{j}(1-t)^{j}t^{k-j}\sum_{l=j+1}^{k}\binom{|Y_{i}^{\prime}|+\gamma_{i}-1}{l}(1-q)^{l}q^{|Y_{i}^{\prime}|+\gamma_{i}-1-l},The probability of getting an incorrect pruning event is upper bounded by the summation of binomial probabilities.
ICLR_2024_oral_11,5,"P(O_{iy}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy}^{(\xi_{i}^{1})}<O _{iy})\leqslant\sum_{j=1}^{k}\sum_{m=\xi_{i}^{2}}^{\xi_{i}^{1}-1}\binom{|Y^{\prime}_{i}|}{m}\eta^{m}(1-\eta)^{|Y^{\prime}_{i}|-m}b_{\delta_{k}}(k,j)",,"P(O_{iy^{\prime}}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy^{\prime}}^{(\xi_{i}^{1})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}^{2}}^{\xi_{i}^{1}-1}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime}|-m)}b_{\delta_{k}}(k,j)",The extra pruning error is bounded when increasing the number of eliminated candidate labels.
ICLR_2024_oral_13,1,"q(x_{t}|x_{t-1})=N(x_{t};\sqrt{1-\beta_{t}}x_{t},\beta_{t}I ),\quadfor t\in\{1,...,T\}","where \(\beta_{t}\in(0,1)\) is the scheduled variance at step \(t\)",q(x_{0}),The real data distribution from which a data point \(x_{0}\) is drawn.
ICLR_2024_oral_13,2,x_{t}=\sqrt{\bar{\alpha}_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where, \(\bar{\alpha}_{t}=\prod_{i=1}^{t}(1-\beta_{t})\)","q(x_{t}|x_{0})=N(x_{t};\sqrt{\bar{\alpha}_{t}}x_{0},(1-\bar{\alpha}_{t})I)",where \(\bar{\alpha}_{t}=\prod_{i=1}^{t}(1-\beta_{i})\) represents the cumulative product of noise schedules up to step \(t\)
ICLR_2024_oral_13,3,\hat{x}_{0}^{t}=\frac{x_{t}-\sqrt{1-\bar{\alpha}_{t}}\epsilon_{\theta}(x_{t}) }{\sqrt{\bar{\alpha}_{t}}},,x_{t-1}=\frac{1}{\sqrt{1-\beta_{t}}}\left(x_{t}-\epsilon_{\theta}(x_{t})\right),where \(x_{t-1}\) is the estimation of \(x_{0}\) at step \(t-1\) using the trained noise-predictor \(\epsilon_{\theta}\).
ICLR_2024_oral_13,4,"x_{t-1}=\sqrt{\bar{\alpha}_{t-1}}\hat{x}_{0}^{t}+\sqrt{1-\Text-conditional diffusion models, such as Stable Diffusion (Rombach et al., 2022), employ classifier-free diffusion guidance (Rombach et al., 2022) to steer the sampling process. Given a text prompt\(p\), its embedding\(e_{p}=f(p)\) is computed using a pre-trained CLIP text encoder\(f(\cdot)\)(Radford et al., 2021; Cherti et al., 2023). In the reverse process, the conditional sampling adheres to Eq. (3) and Eq. (4), but the predicted noise\(\epsilon_{\theta}(x_{t})\) is changed to:\[\epsilon_{\theta}(x_{t},e_{\theta})+s(\underbrace{\epsilon_{\theta}(x_{t},e_ {p})-\epsilon_{\theta}(x_{t},e_{\theta})}_{text-conditional noise prediction})","where, \(e_{\theta}\) represents the prompt embedding of an empty string, and \(s\) determines the guidance strength, controlling the alignment of the generation to the prompt",\hat{x}_{t-1}=\frac{\hat{x}_{0}^{t}-\sqrt{1-\bar{\alpha}_{t-1}}\epsilon_{\theta}(x_{t})}{\sqrt{\bar{\alpha}_{t-1}}}\cdot\sqrt{1-\beta_{t}}+\sqrt{1-\bar{\alpha}_{t}}\cdot\frac{\epsilon_{\theta}(x_{t})}{\sqrt{\beta_{t}}},where \(\hat{x}_{t-1}\) represents the predicted value of \(x_{t-1}\) based on the estimated \(x_{0}\) and the noise predictor \(\epsilon_{\theta}(x_{t})\)
ICLR_2024_oral_13,5,"d=\frac{1}{T}\sum_{t=1}^{T}\|\epsilon_{\theta}(x_{t},e_{p})-\epsilon_{\theta} (x_{t},e_{\theta})\|_{2}",,"M(p)=\frac{1}{T}\sum_{t=1}^{T}\left\lVert\epsilon_{\theta}(x_{t},e_{p})-\epsilon_{\theta}(x_{t},e_{\theta})\right\rVert_{2}",where \(M(p)\) represents the average magnitude of text-conditional noise predictions over all sampling steps for a given prompt embedding \(p\).
ICLR_2024_oral_13,6,"L(x_{t},e)=\|\epsilon_{\theta}(x_{t},e)-\epsilon_{\theta}(x_{t},e_{\emptyset})\|_{2}",,"\min_{\delta}\|\epsilon_{\theta}(x_{t},e_{p}+\delta)-\epsilon_{\theta}(x_{t},e_{\theta})\|_{2}","where \(\delta\) represents the change applied to each token in the prompt embedding \(e_{p}\), and the objective is to minimize the magnitude of the text-conditional noise prediction."
ICLR_2024_oral_13,7,"SS_{e^{i}}=\frac{1}{T}\sum_{t=1}^{T}\|\nabla_{e^{i}}L(x_{t}, e)\|_{2}",,"S_{i}=\frac{1}{T}\sum_{t=1}^{T}\|\epsilon_{\theta}(x_{t},e_{p}^{i})-\epsilon_{\theta}(x_{t},e_{p})\|_{2}","where \(\mathcal{S}_{i}\) represents the significance score for the token at position \(i\), \(e_{p}^{i}\) denotes the embedding of the prompt with the \(i\)-th token removed, and \(e_{p}\) is the embedding of the original prompt."
ICLR_2024_oral_14,1,"F^{*}&=\operatorname*{argmax}_{F}p(F|D _{src},D_{tgt})=\operatorname*{argmax}_{F}p(D_{src},D_{tgt}|F)\cdot p(F)\\&=\operatorname*{argmax}_{F}\{\underbrace{\log p(D_{src},D _{tgt}|F)}_{data term}+\underbrace{\log p(F)}_{prior term}\}",,"p(F|D_{src},D_{tgt})\propto p(D_{src},D_{tgt}|F)\cdot p(F)",The equation represents the probabilistic interpretation of dense correspondence using Bayes' theorem to decompose the posterior probability.
ICLR_2024_oral_14,2,"X_{t}=\sqrt{\alpha_{t}}X_{0}+\sqrt{1-\alpha_{t}}Z,\quad Z\simN(0,I)",where \(\alpha_{t}=\prod_{i=1}^{t}(1-\beta_{i})\),"q(X_{t}|X_{t-1}):=N(\sqrt{1-\beta_{t}}X_{t-1},\beta_{t}I)","The conditional diffusion model transforms a sample \(X_{0}\) to \(X_{t}\) through the forward diffusion process at a time step \(t\), following a Gaussian transition at each time step with variance schedule \(\beta_{t}\)."
ICLR_2024_oral_14,3,"X_{t-1}=\sqrt{\alpha_{t-1}}F_{\theta}(X_{t},t;K)+\frac{\sqrt{1-\alpha_{t-1}-\sigma_{t}^{2}}}{\sqrt{1-\alpha_{t}}}\Big{(}X_{t}-\sqrt{\alpha_{ t}}F_{\theta}(X_{t},t;K)\Big{)}+\sigma_{t}Z",where \(\sigma_{t}\) is the covariance value of Gaussian distribution at time step \(t\),"X_{t-1}=\mu_{\theta}(X_{t},t)+\sigma_{\theta}(X_{t},t)Z,\quad Z\simN(0,I)","where \(\mu_{\theta}(X_{t},t)\) and \(\sigma_{\theta}(X_{t},t)\) are the mean and variance of the Gaussian transition at time step \(t\), respectively."
ICLR_2024_oral_14,4,"F^{*}=F_{\theta}(D_{src},D_{tgt})\approx\underset{F }{argmax}\\underbrace{\log p(D_{src},D_{tgt}|F)}_{data term}","where \(\mathcal{F}_{\theta}(\cdot)\) and \(\theta\) represent a feed-forward network and its parameters, respectively","F^{*}=\operatorname*{argmax}_{F}\log p(D_{src},D_{tgt}|F)=F(D_{src},D_{tgt})",where \(\mathcal{F}(\cdot)\) denotes a deep neural network that approximates the data term.
