paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
2024.acl-short.62,2,p(\tau^{i}\succ\tau^{j})&=\frac{\exp(R(\tau^{i}))}{\exp(R(\tau^{i}))+\exp(R(\tau^{j}))}\\&=\sigma(R(\tau^{i})-R(\tau^{j})),where \(\tau^{i}\) and \(\tau^{j}\) represent two different responses generated from the same prompt,P(y_i\succ y_j | x)=\frac{\exp(R(\tau_i))}{\exp(R(\tau_i))+\exp(R(\tau_j))},"The Bradley-Terry model defines the probability that response \(y_i\) is preferred over \(y_j\) given prompt \(x\), where \(R(\tau_i)\) and \(R(\tau_j)\) are the trajectory rewards for responses \(y_i\) and \(y_j\) respectively."
2024.acl-short.62,3,"&L=-E_{(\tau^{i},\tau^{j})\simD}[\log\sigma(R(\tau^{i})-R(\tau^{j}))]\\&=-E_{(\tau^{i},\tau^{j})\simD}[\log\sigma((\frac{1}{T^{i}}-\frac{1}{T^{j}})\sum_{t\in U_{0}}r_{t}\\&+\frac{1}{T^{i}}\sum_{t\in U_{1}}r_{t}^{i}-\frac{1}{T^{j}}\sum_ {t\in U_{1}}r_{t}^{j})]",,L=-\log\sigma\left(\frac{1}{T}\sum_{t\in U_{1}}\left( r_{t}^{i}-r_{t}^{j}\right)\right),"The loss function \(\mathcal{L}\) is the negative log-likelihood of the preference probability, computed as the sigmoid of the scaled sum of token-level reward differences over the changed tokens."
2024.acl-short.62,4,"L\approx-E_{(\tau^{i},\tau^{j} )\simD}[\log\sigma(\frac{1}{T^{i}}\sum_{t\in U_{1}}r_{t}^{i}-\frac{ 1}{T^{j}}\sum_{t\in U_{1}}r_{t}^{j})]",,"L=-E_{(\tau^{i},\tau^{j})\simD}\left[\log\sigma\left(\frac{1}{T}\sum_{t\in U_{1}} r_{t}^{i}-\frac{1}{T}\sum_{t\in U_{1}} r_{t}^{j}\right)\right]","The loss function when response lengths are equal ($T^i = T^j = T$), focusing solely on changed tokens."
2024.acl-short.66,1,"H(t,a)=\mathds{1}[\{(i,t)\in a\}=\varnothing]",,"\hat{y}_{t} is a hallucination\iff\nexists j : (j, t)\in a","Target word \(\hat{y}_{t}\) is a hallucination if and only if there is no source word index \(j\) such that the alignment pair \((j, t)\) is in the alignment set \(a\)."
2024.acl-short.66,2,"HR(x,\hat{y},a)=\frac{1}{|\hat{y}|}\sum_{t=1}^{|\hat{y}|}H(t,a)",,"HR=\frac{1}{|\hat{y}|}\sum_{t=1}^{|\hat{y}|} H(t, a)","The Hallucination Rate (HR) is the proportion of hallucinated words in the target translation \(\hat{\mathbf{y}}\), computed as the average of the hallucination indicator \(H(t, a)\) over all target positions."
2024.acl-short.66,3,"H_{wait-k}(t,a)=\mathds{1}[\{(s,t)\in a\mid s\geq t+k\}=\varnothing]",,"H_{GHall}(t, a, k)=\mathds{1}\left[\{(i,t)\in a\mid i\leq k+t-1\}=\varnothing\right]","An indicator function that equals 1 if the target word at position t has no alignment to any source word within the first k+t-1 words, and 0 otherwise."
2024.acl-short.66,4,"R(y_{i},x_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i},x_{\leq i+k-1, (j,\textbf{0})}) || R(y_{i},y_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i,(j,\textbf{0} )},x_{\leq i+k-1})",,"R(y_i, w)=\left|\log P(y_i\midc)-\log P(y_i\midc_{\setminus w})\right|","Relevance of a context word w to the next generated word y_i, computed as the absolute difference in log probability when removing w from the context."
2024.acl-short.66,5,"R(y_{i})_{source-side}=\max\{|R(y_{i},x_ {j})|\} || R(y_{i})_{target-side}=\max\{|R(y_{i},y _{j})|\}",,"R_s(i)=\max_{1\leq j\leq\min(|x|, i+k-1)}\left| R(y_i, x_j)\right|","\(R_s(i)\) is the maximum absolute relevance over source words in the current source context at step \(i\), and \(R_t(i)\) is the maximum absolute relevance over target words in the current target context at step \(i\)."
2024.acl-short.66,6,TSSR(y_{i})=\frac{R(y_{i})_{target-side}}{R(y_{i} )_{source-side}},,TSSR(y_i)=\frac{R(y_{i})_{target-side}}{R(y_{i})_{source-side}},\(\text{TSSR}(y_i)\) is the ratio of target-side relevance to source-side relevance for generating the word \(y_i\).
2024.acl-short.68,1,"T_{i}=\operatorname*{Top\_}{d\inM}k\f(s_{i},d)",,"T_{i}=top-k_{d\inM} f(s_i, d)","The set of top-k retrieved passages from corpus \(\mathcal{M}\) for medical code \(c_i\)'s surface name \(s_i\), ranked by similarity function \(f\)."
2024.acl-short.68,2,"e_{i}=LLM([Prompt,t_{i,1},\cdots,t_{i,k}])",where \(t_{i}\in\mathcal{T}_{i}\) stands for the retrieved passages in Eq,"e_i=LLM(s_i,T_i)",The summarized knowledge \( e_i \) for medical code \( c_i \) is generated by an LLM using its surface name \( s_i \) and retrieved passages \( \mathcal{T}_i \).
2024.acl-short.68,3,"h_{i}^{k}=PLM(X_{i}^{k}),\;\;\widehat{y}_{i,1}=MLP ( || _{k\inS}h_{i}^{k})",,"D_i=\mathop{ || }\limits_{c\in D_i} (c, e)",\(D_i\) is the concatenation of each disease code \(c\) and its summarized knowledge \(e\) for all codes in the set \(D_i\) (the set of disease codes in the \(i\)-th visit).
2024.acl-short.68,4,"e_{i}=HyGT(G,V_{i}),\widehat{y}_{i,2}=MLP(e_{i})",where \(\mathbf{e}_{i}\) is the representation of patient \(i\) after hypergraph transformer,"\widehat{y}_{i,2}=MLP\left(HyGT(G)[e_i]\right)",where \(e_i\) is the hyperedge representing patient \(i\) in the hypergraph \(\mathcal{G}\).
2024.acl-short.68,5,"L_{aug}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,1},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,1},\widetilde{y}) || L_{loc}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,2},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,2},\widetilde{y})",,"L=\frac{1}{N}\sum_{i=1}^{N}\left[\alpha\cdot\ell(\widehat{y}_{i,1}, y_i)+(1-\alpha)\cdot\ell(\widehat{y}_{i,2}, y_i)\right]","The overall co-training loss \(\mathcal{L}\) averages a weighted combination of per-patient losses from the augmented model \(\widehat{y}_{i,1}\) and local model \(\widehat{y}_{i,2}\) over \(N\) patients, with hyperparameter \(\alpha\) controlling the weight balance and \(\ell\) denoting the per-example loss function."
2024.acl-short.71,1,"hyp^{*}=\operatorname*{arg\,max}_{hyp\inhyps}utility(hyp)",,"hyp^{*}=\arg\max_{hyp_i\inhyp}E_{ref\sim p(\cdot|src)}\left[ u(hyp_i,ref)\right]","The best hypothesis \(\mathit{hyp}^{*}\) is selected by maximizing the expected utility over the set of hypotheses \(\mathit{hyp}\), where the expectation is taken over the reference distribution conditioned on the source."
2024.acl-short.71,2,"utility(hyp)\approx\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}} metric(hyp,\textit{ref})",,"utility(hyp)\approx\frac{1}{m}\sum_{j=1}^{m}metric(hyp,ref_{j})",The utility of a hypothesis is approximated by the average metric score computed against each sampled pseudo-reference.
2024.acl-short.71,3,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ ref},,\overline{ref}=\frac{1}{m}\sum_{ref\inrefs}ref,The aggregate reference representation is computed as the average of all individual reference representations.
2024.acl-short.71,4,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",This equation approximates the utility of a hypothesis by computing the metric score between the hypothesis and the aggregate representation of the references.
2024.acl-short.71,5,ChrF_{\beta}=\frac{(1+\beta^{2})\cdotChrP\cdotChrR}{\beta^{2}\cdotChrP+ChrR} || ChrP=\frac{|hyp\cap\textit{ref}|}{|hyp|} and ChrR=\frac{|hyp\cap\textit{ref}|}{|\textit{ref}|},"where

\[\text{ChrP}=\frac{|hyp\cap\textit{ref}|}{|hyp|}\text{ and }\text{ChrR}=\frac{|hyp \cap\textit{ref}|}{|\textit{ref}|},\]

and the parameter \(\beta\) controls the relative importance of precision and recall","metric(hyp,\overline{ref})=(1+\beta^2)\frac{precision\cdotrecall}{\beta^2\cdotprecision+recall}",The metric for the aggregated ChrF is the F_{\beta} score where precision and recall are computed by comparing character n-grams between the hypothesis and the aggregate reference representation.
2024.acl-short.71,6,\overline{\textit{ref}}=\frac{1}{m}\underbrace{\biguplus}_{\textit{ref}\in\textit{refs}}\textit{ref},where \(\biguplus\) is an operation that sums up the counts of each n-gram,\overline{\textit{ref}}[g]=\frac{1}{m}\sum_{j=1}^{m}\textit{ref}_j[g],"For each n-gram \( g \), the aggregated reference representation is the average of the counts of \( g \) in the reference set."
2024.acl-short.71,7,"\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}}=emb(\textbf{{hyp}}),\emb(\textbf{{ref}}),\emb(\textbf{{src}})",,"e_{src}=Encoder_{src}(src),\quade_{ref}=Encoder_{ref}(ref),\quade_{hyp}=Encoder_{hyp}(hyp)","Fixed-size embeddings for the source, reference, and hypothesis computed by separate encoders."
2024.acl-short.71,8,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}})",,"score=FFN(\textbf{hyp},\textbf{ref},\textbf{src})","The scalar quality score is computed by a feed-forward network from the embeddings of the hypothesis, reference, and source."
2024.acl-short.71,9,\overline{\textbf{{ref}}}=\frac{1}{m}\sum_{\textbf{{ref}}\in\textbf{{ref}}}emb(\textbf{{ref}}),,\overline{\textbf{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}emb(\textit{ref}),The aggregate reference embedding is computed by averaging the embeddings of all references in the set of sampled references.
2024.acl-short.71,10,"comet(\textbf{{hyp}})\approxscore(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\overline{\textbf{{ref}}},\textbf{{src}})","The COMET score for a hypothesis is computed by applying the score function to the hypothesis embedding, aggregated reference embedding, and source embedding."
2024.acl-short.72,1,h_{i}=XLMRoberta-Layer^{1}(x_{i}),"where \(h_{i}\) is the representation of the ""[CLS]"" token",h_i=XLM-Roberta^{(1)}(x_i),"\( h_i \) denotes the 768-dimensional node representation of the \( i \)-th DOM node, obtained by encoding its text representation \( x_i \) through the first layer of the XLM-Roberta model."
2024.acl-short.72,2,\hat{h}_{i}=Transformer(Linear(h_{i})),where the linear layer projects \(h_{i}\) to 256-dimensional embeddings for efficient modeling,H'=Transformer(H),where \( H' \) is the encoded node representations from the 3-layer transformer with 8 attention heads
2024.acl-short.72,3,P(y^{k}_{i}=1|x_{i})=Sigmoid(MLP(\hat{h}_{i})),,P(y^{k}_{i}=1|x_{i})=\sigma\left(W_{k}\hat{h}_{i}+b_{k}\right),"where \(\mathbf{W}_{k}\) and \(\mathbf{b}_{k}\) are the weight matrix and bias vector for the \(k\)-th label, and \(\sigma\) denotes the sigmoid function."
2024.acl-short.72,4,"L=\sum_{k=1}^{6}\sum_{i=1}^{n}CrossEntropy(P(y^{k}_{i}|x_{i}), Y^{k}_{i})",where \(\mathcal{Y}^{k}_{i}\) is the ground truth label,L=\frac{1}{n}\sum_{i=1}^{n}\sum_{k=1}^{6}\left[-y^{k}_{i}\log P(y^{k}_{i}=1|x_{i})-(1-y^{k}_{i})\log (1-P(y^{k}_{i}=1|x_{i}))\right],The loss \(L\) is the average binary cross-entropy over all \(n\) nodes and all six categories.
ICLR_2024_oral_1,1,I(\theta):=E_{\Upsilon\sim p_{\theta}} [\nabla_{\theta}\log p_{\theta}(\Upsilon)\cdot\nabla_{\bm {\theta}}\log p_{\theta}(\Upsilon)^{\top}],,I(\theta)=E_{\tau\sim p_{\theta}}}\left[\nabla_{\theta}\log p_{\theta}(\tau)\nabla_{\theta}\log p_{\theta}(\tau)^{\top}\right],The Fisher information matrix for the parameter vector \(\mathbf{\theta}\) with respect to the trajectory distribution \(p_{\mathbf{\theta}}\).
ICLR_2024_oral_1,2,E_{D\sim p_{\theta^{\star}}}([\widehat{\theta} (D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}]\succeq T^{-1}\cdotI(\theta^{\star})^ {-1},,Cov(\widehat{\theta}(D))\succeq\frac{1}{T}I^{-1}(\theta^\star),"The covariance matrix of the unbiased estimator \(\widehat{\mathbf{\theta}}(\mathfrak{D})\) is bounded below by \(\frac{1}{T} \mathcal{I}^{-1}(\mathbf{\theta}^\star)\), where \(\mathcal{I}(\mathbf{\theta}^\star)\) is the Fisher information matrix for one trajectory."
ICLR_2024_oral_1,3,E_{D\sim p_{\theta^{\star}}}[\|\widehat{\theta} (D)-\theta^{\star}\|_{2}^{2}]=tr(E_{ D\sim p_{\theta^{\star}}}[(\widehat{\theta}(D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}])\geq T^{-1}\cdottr(I(\theta^{\star})^{-1}),,E_{D\sim p_{\theta^{\star}}}\left[\|\widehat{\theta}(D)-\theta^{\star}\|_{2}^{2}\right]\geq T^{-1}\cdottrace\left(I(\theta^{\star})^{-1}\right),The mean-squared error of the unbiased estimator \(\widehat{\mathbf{\theta}}\) is bounded below by \(T^{-1}\) times the trace of the inverse Fisher information matrix at \(\mathbf{\theta}^{\star}\).
ICLR_2024_oral_1,4,"I(\theta^{\star},\pi_{exp}):=E_{\tau\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}[\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{ exp})^{\top}]",,I(\theta;\pi_{exp}) :=E_{\tau\sim p_{\theta}(\cdot\mid\pi_{exp})}\left[\nabla_{\theta}\log p_{\theta}(\tau\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta}(\tau\mid\pi_{exp})^{\top}\right],Equation 4 defines the Fisher information matrix for parameter \(\theta\) under exploration policy \(\pi_{\mathrm{exp}}\) as the expected outer product of the score function with respect to the trajectory distribution induced by \(\pi_{\mathrm{exp}}\).
ICLR_2024_oral_1,5,"\arg\min_{\pi}tr(I(\theta^{\star},\pi)^{-1})",,"\pi_{exp}^*\in\arg\min_{\pi_{exp}}tr\left(I(\theta^{\star},\pi_{exp})^{-1}\right)",The optimal exploration policy minimizes the trace of the inverse Fisher information matrix for the true parameter.
ICLR_2024_oral_1,6,"s_{h+1}=f_{\theta}(s_{h},a_{h})+w_{h}","where \(s_{h}\) and \(a_{h}\) are the current state and action, \(w_{h}\sim\mathcal{N}(0,\sigma_{w}^{2}\cdot I)\) is Gaussian process noise, and \(f_{\mathbf{\theta}}\) are the nominal dynamics","s_{h+1}=f_{\theta}(s_h, a_h)+\epsilon_h,\quad\epsilon_h\simN(0,\Sigma)","The next state \(s_{h+1}\) is a Gaussian random vector with mean \(f_{\theta}(s_h, a_h)\) and fixed covariance \(\Sigma\)."
ICLR_2024_oral_1,7,"I(\theta,\pi)=\sigma_{w}^{-2}\cdotE_{p_{\theta}(\cdot\mid\pi)}[\sum_{h=1}^{H}\nabla_{\theta}f_{\theta}(s_{h},a_ {h})\cdot\nabla_{\theta}f_{\theta}(s_{h},a_{h})^{\top}]",,"I(\theta,\pi)=\frac{1}{\sigma_{w}^{2}}E_{\tau\sim p_{\theta}(\cdot\mid\pi)}\left[\sum_{h=1}^{H-1}\nabla_{\theta} f_{\theta}(s_{h},a_{h})^{\top}\nabla_{\theta} f_{\theta}(s_{h},a_{h})\right]","The Fisher information matrix for parameter vector \(\mathbf{\theta}\) under policy \(\pi\) is the expected sum over time steps of the outer product of the gradient of the dynamics function \(f_{\mathbf{\theta}}\) with respect to \(\mathbf{\theta}\), scaled by the inverse noise variance \(\sigma_w^{-2}\)."
ICLR_2024_oral_1,8,"\pi_{exp}=\arg\min_{\pi}E_{\theta\sim q_{0}}[tr (I(\theta,\pi)^{-1})]",,"\pi_{exp}^*\in\arg\min_{\pi}E_{\theta\sim p(\theta)}\left[tr\left(I(\theta,\pi)^{-1}\right)\right]",The optimal exploration policy minimizes the expected trace of the inverse Fisher information matrix over a prior distribution of the parameters.
ICLR_2024_oral_1,9,E_{\theta\sim q_{\theta}}[E_{\tau_{ sim}\sim p_{\theta}(\cdot\midA(\uptau_{real}) )}[\|\uptau_{real}-\uptau_{sim}\|_{2}^{2}]],"where \(p_{\mathbf{\theta}}(\cdot\mid\mathcal{A}(\mathbf{\uptau}_{\mathrm{real}}))\) denotes the distribution over trajectories generated by the simulator with parameter \(\mathbf{\theta}\), and playing the same sequence of actions as were played in \(\mathbf{\uptau}_{\mathrm{real}}\)",E_{\theta\sim q_{\phi}}\left[-\log p_{\theta}(\uptau_{real}\mid\pi_{exp})\right],The expected negative log-likelihood of the real trajectory under parameters sampled from the distribution \(q_{\mathbf{\phi}}\).
ICLR_2024_oral_10,1,"R=\{r_{1},\dots,r_{m}\}",where each ray \(\mathbf{r}_{i}\in\mathbb{R}^{6}\) is associated with a known pixel coordinate \(\mathbf{u}_{i}\),"R=\left\{\left(o_i,d_i\right)\right\}_{i=1}^{m}\quadwith\quado_i\inR^3,d_i\inS^2","The camera is represented by a set \(\mathcal{R}\) of \(m\) rays, where each ray \(i\) is defined by an origin point \(\mathbf{o}_i\) and a unit direction vector \(\mathbf{d}_i\) on the 2-sphere."
ICLR_2024_oral_10,2,"r=\langled,m\rangle\inR^{6}","where \(\mathbf{m}=\mathbf{p}\times\mathbf{d}\in\mathbb{R}^{3}\) is the moment vector, and importantly, is agnostic to the specific point on the ray used to compute it",r=d\\p\timesd,"Each ray \(\mathbf{r}\) is represented by its direction vector \(\mathbf{d}\) and the moment vector \(\mathbf{p} \times \mathbf{d}\), where \(\mathbf{p}\) is a point on the ray."
ICLR_2024_oral_10,3,"d=R^{\top}K^{-1}u,\qquadm=(-R^{\top}t)\timesd",,m=p\timesd,where \(\mathbf{p}\) is the camera center and \(\mathbf{d}\) is the ray direction.
ICLR_2024_oral_10,4,"c=\operatorname*{arg\,min}_{p\inR^{3}}\\sum_{\langled,m\rangle\inR}\lVertp\timesd-m\rVert^{2}",,c=\argmin_{x}\sum_{i=1}^{m}\left\|d_i\timesx-m_i\right\|^2,The camera center \(\mathbf{c}\) is estimated by minimizing the sum of squared distances from \(\mathbf{c}\) to each ray in the bundle.
ICLR_2024_oral_10,5,"P=\operatorname*{arg\,min}_{\|H\|=1}\sum_{i=1}^{m}\|Hd_{i}\timesu_{i}\|",,"P=\operatorname*{arg\,min}_{P}\sum_{i}\lVertu_{i}\times (Pd_{i})\rVert^{2}","where \(\mathbf{P}\) is the homography matrix, \(\mathbf{u}_{i}\) are the 2D pixel coordinates, and \(\mathbf{d}_{i}\) are the predicted ray directions."
ICLR_2024_oral_10,6,f_{feat}(I)=f\inR^{p\times p\times d},,"F_j=\left\{f_{j,1},f_{j,2},\dots,f_{j,m}\right\}","where \(\mathcal{F}_j\) is the set of feature tokens for image \(j\), and \(\mathbf{f}_{j,i}\) is the feature vector for the \(i\)-th patch."
ICLR_2024_oral_10,7,"\{\hat{R}\}_{i=1}^{N}=f_{Regress}(\{f_{i},u_{i}\}_{i=1}^{N\cdot p^{2}})",,\hat{R}=Transformer\left(F\oplusU\right),The transformer processes concatenated spatial features \(\mathbf{F}\) and normalized device coordinates \(\mathbf{U}\) to predict the ray bundle \(\hat{\mathcal{R}}\) for each patch.
ICLR_2024_oral_10,8,L_{recon}=\sum_{i=1}^{N}\|\hat{R}_{i}- R_{i}\|_{2}^{2},,"L_{recon}=\frac{1}{N\cdot m}\sum_{i=1}^{N}\sum_{j=1}^{m}\|\hat{r}_{i,j}-r_{i,j}\|_2^2","where \(\hat{\mathbf{r}}_{i,j}\) and \(\mathbf{r}_{i,j}\) are the predicted and ground truth Plücker coordinates of the j-th ray in the i-th image, respectively, and \(m\) is the number of rays per image."
ICLR_2024_oral_10,9,x_{t}=\sqrt{\alpha_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where \(\epsilon\sim\mathcal{N}(0,\mathbf{I})\) and \(\alpha_{t}\) is a hyper-parameter schedule of noise weights such that \(x_{T}\) can be approximated as a standard Gaussian distribution","x_t=\sqrt{\bar{\alpha}_t} x_0+\sqrt{1-\bar{\alpha}_t}\epsilon,\quad\epsilon\simN(0,I)","The forward diffusion process at timestep \(t\) corrupts the original ray bundle \(x_0\) by scaling it and adding scaled Gaussian noise \(\epsilon\), where \(\bar{\alpha}_t\) is determined by the noise schedule."
ICLR_2024_oral_10,10,"L(\theta)=E_{t,x_{0},\epsilon}\|x_{0}-f_{\theta }(x_{t},t)\|^{2}",,"\hat{x}_0=f_{\theta}(x_t, t)",The denoising network \(f_{\theta}\) predicts the denoised ray bundle \(\hat{\mathbf{x}}_0\) from the noisy ray bundle \(\mathbf{x}_t\) at diffusion time step \(t\).
ICLR_2024_oral_10,11,"\{\hat{R}\}_{i=1}^{N}=f_{Diffusion}(\{f_{i},u_{i},r_{i,t}\}_{i=1}^{N\cdot p^{2}},t) || r_{i,t}=\sqrt{\bar{\alpha}_{t}}r_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","where the noisy rays \(\mathbf{r}_{i,t}\) can be computed as:

\[\mathbf{r}_{i,t}=\sqrt{\bar{\alpha}_{t}}\mathbf{r}_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","\{\hat{r}_{0,i}\}_{i=1}^{N\cdot p^{2}}=f_{\theta}\left(\{f_{i},u_{i},r^{(t)}_{i},\phi(t)\}_{i=1}^{N\cdot p^{2}}\right)","The denoising network \(f_{\theta}\) predicts the denoised ray \(\hat{\mathbf{r}}_{0,i}\) for each patch from the corresponding patch feature \(\mathbf{f}_{i}\), pixel coordinate \(\mathbf{u}_{i}\), noisy ray \(\mathbf{r}^{(t)}_{i}\), and time embedding \(\phi(t)\)."
ICLR_2024_oral_11,1,"O_{ij}=\sum_{v=1}^{k}I[y_{ij}\neq y_{ij}^{(v)}],\forall j\in Y_{i}",where \(\mathbb{I}[\cdot]\) is the indicator function and \(y_{ij}\) is the \(j\)-th candidate label of \(\mathbf{x}_{i}\),O_{ij}=\sum_{p\in N_k(i)}I\{ j\notin Y_p\},The metric \(O_{ij}\) counts how many of the \(k\) nearest neighbors of instance \(\mathbf{x}_i\) do not include the candidate label \(j\) in their candidate label sets.
ICLR_2024_oral_11,2,\gamma_{i}=\lceil\tau(|Y_{i}|-1)\rceil,where \(\lceil\cdot\rceil\) is the ceiling function that returns the least integer greater than or equal to the given number,\sum_{j\in Y_i}I[O_{ij}\geq\tau],The number of eliminated candidate labels for instance \(\mathbf{x}_i\).
ICLR_2024_oral_11,3,\widetilde{Y}_{i}=Top-\gamma_{i}-argmax_{j\in Y_{i}}(O_{ij}),where \(\mathrm{Top}\text{-}\gamma_{i}\text{-}\mathrm{argmax}_{i}\) returns a subset of indices (i,\hat{Y}_i=\left\{ j\in Y_i\mid O_{ij}\leq O_{i}^{(|Y_i|-\gamma_i)}\right\},"where $\hat{Y}_i$ is the pruned candidate label set for instance $\mathbf{x}_i$, $O_{i}^{(k)}$ denotes the $k$-th smallest value in $\{ O_{ij} \mid j \in Y_i \}$, and $\gamma_i$ is the number of candidate labels to eliminate as defined in Eq. (2)."
ICLR_2024_oral_11,4,"P(O_{iy^{\prime}}^{(\xi_{i})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}} ^{|Y_{i}^{\prime}|}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime }|-m)}b_{\delta_{k}}(k,j)",,\Pr\left[ O_{iy} > O_{iy'}^{(|Y_i'|-\gamma_i+1)}\right]\leq\binom{|Y_i'|}{\gamma_i}\left(\sum_{m=0}^{k}\binom{k}{m} (1-t)^{m} t^{k-m}\cdot\left(\sum_{l=0}^{m-1}\binom{k}{l} (1-q)^{l} q^{k-l}\right)\right)^{\gamma_i},"Upper bound on the probability of incorrect pruning for instance \(\mathbf{x}_{i}\), where the binomial terms represent the down-voting statistics distributions and the inner sums compute the probabilities for the true label and false candidate labels."
