paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICLR_2024_oral_6,3,\epsilon_{k}(x)\leq\sqrt{2} || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}) || ,,\epsilon_{k}(x)\leq\frac{1}{2\eta_{k}} || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}) || ^{2},"This inequality provides an upper bound on the exploitability $\epsilon_{k}(\mathbf{x})$ in terms of the squared norm of the projected-gradient, scaled by the step size $\eta_{k}$."
ICLR_2024_oral_6,4,\epsilon\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L(x)}\stackrel{{\tiny def}}{{=}}f(L),,\epsilon(x)\leq\sqrt{2L(x)},"This lemma provides an upper bound on the exploitability of a joint strategy in terms of the loss function $\mathcal{L}(\mathbf{x})$, showing that smaller values of $\mathcal{L}$ correspond to strategies that are closer to being Nash equilibria."
ICLR_2024_oral_6,5,L(x)=E[\sum_{k}\eta_{k}\underbrace{(\hat{\nabla}_{x_{ k}}^{k(1)}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}_{x_{k}}^{k(1)}))}_{ projected-gradient 1})^{\top}(\underbrace{\hat{\nabla}_{x_{k}}^{k(2)}-\frac{1}{m_{k}}(1^{\top}\hat{\nabla}_{x_{k}}^{k(2)})1)}_{projected-gradient 2}),where \(\hat{\nabla}^{k(p)}_{x_{k}}\) is an unbiased estimator of player \(k\)'s gradient,"E[\langle\Pi_{T\Delta}(\nabla_{x_{k}}^{k(1)}),\Pi_{T\Delta}(\nabla_{x_{k}}^{k(2)})\rangle]= || \Pi_{T\Delta}(E[\nabla_{x_{k}}^{k}]) || ^{2}","Lemma 5 shows that the squared norm of the projected-gradient can be estimated unbiasedly using two independent gradient estimates, enabling unbiased estimation of the loss function $\mathcal{L}(\mathbf{x})$ under mixed strategies."
ICLR_2024_oral_6,6,L^{\tau}(x)=\sum_{k}\eta_{k} || \Pi_{T\Delta}(\nabla^{k\tau}_{x_ {k}}) || ^{2},,L^{\tau}(x)=\sum_{k}\eta_{k} || \Pi_{T\Delta}(\nabla_{x_{k}}^{k}+\tau\frac{dS}{dx_{k}}) || ^{2},"This equation defines the entropy-regularized loss function $\mathcal{L}^{\tau}(\mathbf{x})$, where the gradient of player $k$'s utility is augmented with the derivative of the entropy term, ensuring all equilibria are interior and maintaining unbiased estimation properties."
ICLR_2024_oral_6,7,\epsilon_{QRE}\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L^{\tau}(x)}\overset{\tiny{def}}{=}f(L^{\tau}),,\epsilon_{QRE}\leq\sqrt{\frac{2n}{\min_{k}\eta_{k}}}\sqrt{L^{\tau}(x)}+\tau C,
ICLR_2024_oral_6,8,\epsilon\leq\tau\log\Big{(}\prod_{k}m_{k}\Big{)}+\sqrt{\frac{2n}{\min_{k}\eta_ {k}}}\sqrt{L^{\tau}(x)}\overset{\tiny{def}}{=} f_{\tau}(L^{\tau}),,\lim_{\tau\rightarrow 0}L^{\tau}(x)=L(x),Describing the convergence of the entropy-regularized loss to the original loss as the temperature parameter approaches zero.
ICLR_2024_oral_6,9,\nabla_{x_{l}}L^{\tau}(x)=2\sum_{k}\eta_{k}B_{kl}^{\top}\Pi_{T\Delta}(\nabla_{x_{k}}^{kT}),,\nabla_{x_{l}}L^{\tau}(x)=\sum_{k}\eta_{k}\Big{(}\Pi_{T\Delta}(\nabla^{k\tau}_{x_{k}})\Big{)}^{\top}\frac{\partial}{\partial x_{l}}\Big{(}\Pi_{T\Delta}(\nabla^{k\tau}_{x_{k}})\Big{)},"The gradient of the entropy-regularized loss function with respect to a player's strategy, capturing how changes in that player's strategy affect the overall loss through the projected gradient of each player."
ICLR_2024_oral_6,10,\textsl{Hess}(L^{\tau})=2\big{[}\tilde{B}^{\top}\tilde{B}+T\Pi_{T\Delta}(\tilde{\nabla}^{\tau})\big{]},,\nabla^{2}_{x_{l}x_{m}}L^{\tau}(x)=2\sum_{k}\eta_{k}\Big{(}B_{kl}^{\top}B_{km}\Pi_{T\Delta}(\nabla_{x_{k}}^{k\tau})+B_{kl}^{\top}\Pi_{T\Delta}(H^{k}_{km})\Big{)},where $B_{kl}$ is defined as in Equation 10 and $H^{k}_{km}$ represents the Hessian of player $k$'s entropy-regularized utility with respect to player $m$'s strategy.
ICLR_2024_oral_6,11,"M(x)=-\sqrt{\eta_{1}}\Pi_{T\Delta}(\frac{1}{x_{1}})&\sqrt{\eta_{1}}\Pi_{T\Delta}(H^{1}_{12})&\ldots&\sqrt{\eta_{1}}\Pi_{T\Delta}(H^{1}_{ 1n})\\\vdots&\vdots&\vdots&\vdots\\\sqrt{\eta_{n}}\Pi_{T\Delta}(H^{n}_{n1})&\ldots&\sqrt{\eta_{n}}\Pi_{T\Delta}( H^{n}_{n,n-1})&-\tau\sqrt{\eta_{n}}\Pi_{T\Delta}(\frac{1}{x_{n}})\\1_{1}^{\top}&0&\ldots&0\\\vdots&\vdots&\vdots&\vdots\\0&\ldots&0&1_{n}^{\top}",where \(\Pi_{T\Delta}(z\in\mathbb{R}^{n\times b})=[I_{a}-\frac{1}{a}\mathbf{_{1}}\mathbf{_{ 1}}^{\top}]z\) subtracts the mean from each column of \(z\) and \(\frac{1}{x_{k}}\) is shorthand for \(\texttt{diag}\big{(}\frac{1}{x_{k}}\big{)}\),\textsl{Hess}(L^{\tau})=2\big{[}\tilde{B}^{\top}\tilde{B}+T\Pi_{T\Delta}(\tilde{\nabla}^{\tau})\big{]},"where $\tilde{B}_{kl}=\sqrt{\eta_{k}}B_{kl}$, $\Pi_{T\Delta}(\tilde{\nabla}^{\tau})=[\eta_{1}\Pi_{T\Delta}(\nabla^{1\tau}_{x _{1}}),\ldots,\eta_{n}\Pi_{T\Delta}(\nabla^{n\tau}_{x_{n}})]$, and we augment $T$ (the $3$-player approximation to the game, $T^{k}_{lqk}$) so that $T^{l}_{ll}=\tau\texttt{diag}3\big{(}\frac{1}{x_{l}^{2}}\big{)}$."
ICLR_2024_oral_60,1,y_{i}^{\prime}=I_{\tau}(h)(x_{i}),,y_i'=I_{\tau}(h)(x_i),"This equation formalizes the application of the interpreted rule $I_{\tau}(h)$ to input $x_i$, producing the predicted output $y_i'$ for unseen examples in the rule induction task."
ICLR_2024_oral_60,2,"a_{\tau}=\frac{1}{|D_{\tau}^{u}|}\sum_{(x,y)\inD_{\tau}}\mathbbm{1}\big{[}I_{\tau}(h)(x)=y\big{]}",,"Accuracy_{\tau}(h)=\frac{1}{|D_{\tau}^{u}|}\sum_{(x,y)\inD_{\tau}^{u}}1\left(I_{\tau}(h)(x)=y\right)",Equation 2 defines the accuracy of a rule $h$ on a task $\tau$ as the fraction of unseen examples in $\mathcal{D}_{\tau}^{u}$ for which the interpreter $I_{\tau}(h)$ correctly predicts the output $y$.
ICLR_2024_oral_60,3,c=\frac{1}{|T|}\sum_{\tau\inT}a_{\tau}\hskip 28.452756ptc_{t}=\frac{1}{|T|}\sum_{\tau\inT}\mathbbm{1}\big{[}a_{\tau}=1\big{]},,"c=\frac{1}{|T|}\sum_{\tau\inT} a_{\tau},\quad c_{t}=\frac{1}{|T|}\sum_{\tau\inT}\mathbbm{1}[a_{\tau}=1]","Raw accuracy $c$ is the average task accuracy across all tasks, while task accuracy $c_t$ is the fraction of tasks where the rule achieves perfect accuracy."
ICLR_2024_oral_60,4,"h^{t}\sim P_{LM}\big{(}\cdot\,|d^{t-1},x_{1},y_{1},...,x_{k},y_{k})",where \(d^{t-1}\) is the feedback from previous iterations and which is set to be an empty string at the initial iteration,"H^{t}=\{h_{1}^{t},...,h_{N}^{t}\}\simLM(D_{\tau}^{s};\theta)","where $H^{t}$ denotes the set of $N$ hypotheses generated at iteration $t$ from a prompted language model parameterized by $\theta$, given the seen examples $\mathcal{D}_{\tau}^{s}$."
ICLR_2024_oral_60,5,"s(h,D_{\tau}^{s})=\frac{1}{|D_{\tau}^{s}|}\sum_{(x,y)\inD_{\tau}^{s}}\mathbbm{1}\big{[}I_{\tau}(h)(x)=y\big{]}",,"s(h,D_{\tau}^{s})=\frac{1}{|D_{\tau}^{s}|}\sum_{(x,y)\inD_{\tau}^{s}}\mathbbm{1}\big{[}I_{\tau}(h)(x)=y\big{]}",Scoring function for re-ranking hypotheses based on accuracy over seen examples.
ICLR_2024_oral_60,6,"h^{t^{*}}=\operatorname*{arg\,max}_{h^{\prime}\in H^{t}}s(h^{\prime}, D_{\tau}^{s})",,"h^{*}=\arg\max_{h\in H^{t}} s(h,D_{\tau}^{s})",The best hypothesis $h^{*}$ is selected by maximizing the scoring function $s$ over the set of hypotheses $H^{t}$ and the seen examples $\mathcal{D}_{\tau}^{s}$.
ICLR_2024_oral_61,1,"P(a_{t:t+k}|s_{t},s^{g})=\int_{s_{t+1},\ldots,s_{t+k}}ds_{t+1}\ldots ds_{t+k}\prod_{i=t}^{t+k}P_{\phi}(a_{i}|s_{i},s^{g})P(s_{i+1}|s_{i},a_{i})",where \(s^{g}\in S\) is the goal state,"P_{\phi}(a_t | s_t, g)=Transformer_{\phi}(s_t, g)",The goal-conditioned policy $P_{\phi}$ predicts the action $a_t$ at time $t$ given the current state $s_t$ and the goal state $g$ using a Transformer architecture parameterized by $\phi$.
ICLR_2024_oral_61,2,"L(\phi)=E_{D}[-\log P_{\phi}(a_{i}|s_{i},s^{g})]",,"L_{BC}=-\sum_{i=t}^{t+k}\log P_{\phi}(a_i | s_i, s^g)",where the loss is computed over the $k$-step subsequence with goal state $s^g = s_{t+k}$
ICLR_2024_oral_61,3,L(\psi)=E_{D}[-\log\pi^{p}_{\psi}(a^{h}|s_{t})],,L(\psi)=E_{D}[-\log\pi^{p}_{\psi}(a^{h}|s_{t})],The goal prior model is trained to predict the distribution of future goals given the current state using the clustered goal space $G$.
ICLR_2024_oral_61,4,"J(\theta)=E\pi_{\theta}[\sum_{t=0}^{\infty}\gamma^{t}(\sum _{i=kt}^{(k+1)t}R(s_{i},a_{i})-\alpha D_{KL}(\pi^{p}_{\psi}(a^{h }|s_{kt})\|\pi_{\theta}(a^{h}|s_{kt})))]",where \(t\) represents the number of steps for the high-level policy and \(\alpha\) is a hyperparameter balancing the environmental rewards and the intrinsic rewards,"J(\theta)=E_{\tau\sim\pi_{\theta}, P_{\phi}}\left[\sum_{t=0}^{T}\gamma^{t} (r_{t}+\beta\log\pi^{p}_{\psi}(a^{h}_{t} | s_{t}))\right]","where $r_t$ is the environment reward, $\beta$ controls the influence of the intrinsic reward from the goal prior model $\pi^{p}_{\psi}$, and $\gamma$ is the discount factor."
ICLR_2024_oral_63,1,p_{\theta}(x)\propto e^{-f_{\theta}(x)},,p_{\theta}(x)=\frac{1}{Z(\theta)}\exp(-f_{\theta}(x)),where $Z(\theta)$ is the partition function that normalizes the distribution.
ICLR_2024_oral_63,2,"x_{k+1}=x_{k}-\delta\,\nabla f_{\theta}(x_{k})+\sqrt{2\delta}\,\varepsilon_{k },\,\varepsilon_{k}\simN(0,I_{d})","where \(\nabla\) denotes the gradient of the energy function with respect to inputs, \(k\) is the sampling step, \(\delta\) is the (discretization) step size, and the noise \(\varepsilon_{k}\) is drawn from the normal distribution at each step",x_{t+1}=x_t-\epsilon\nabla f_{\theta}(x_t)+\sqrt{2\epsilon}\xi_t,"Discretized Langevin diffusion update rule for sampling from the EBM's Boltzmann distribution, where $\xi_t \sim \mathcal{N}(0, I)$ represents standard Gaussian noise and $\epsilon$ controls the step size."
ICLR_2024_oral_63,3,\hat{x}(y)=y+\sigma^{2}\nabla\log p(y),where \(p(y)=\int p(y|x)p(x)dx\) is the probability distribution function of the smoothed density,"\hat{x}(y)=E[X|Y=y]=y+\sigma^{2}\,\nabla\log p_{Y}(y)","where $\hat{x}(y)$ is the least-squares estimator of $X$ given the noisy observation $Y=y$, and $\nabla \log p_Y(y)$ is the score function of the noisy data distribution."
ICLR_2024_oral_63,4,\hat{x}_{\phi}(y)=y+\sigma^{2}g_{\phi}(y),,\hat{x}_{\phi}(y)=y+\sigma^{2}g_{\phi}(y),Parametric form of the least-squares estimator using a neural network parameterized score function $g_{\phi}(y)$
ICLR_2024_oral_63,5,"L(\phi)=E_{x\sim p(x),y\sim p(y|x)}\|x-\hat{x}_{\phi}(y)\|^ {2}",,\min_{\phi}E_{p(x)}E_{p(y|x)}\left[\left\Vert x-\hat{x}_{\phi}(y)\right\Vert ^{2}\right],The learning objective minimizes the expected squared error between the true data point $x$ and its estimate $\hat{x}_{\phi}(y)$ obtained from the noisy observation $y$.
ICLR_2024_oral_63,6,"\operatorname*{arg\,max}_{\theta}E_{y\sim p_{Y}}[\log p_{\theta}( y)]=\operatorname*{arg\,max}_{\theta}(E_{y^{-}\sim p_{Y}(y)}[f_{\theta}(y^{-})]-E_{y^{+}\sim p_{Y}}[f_{\theta}(y^{+})])",where \(y^{+}\) are noisy training data and \(y^{-}\) are noisy data sampled from the model,\log p_{\theta}(y)\propto-f_{\theta}(y),"where $p_{\theta}(y)$ denotes the model's distribution over noisy data $y$, and $f_{\theta}(y)$ is the energy function learned by the EBM."
ICLR_2024_oral_63,7,\nabla_{\theta}\log p_{\theta}(y)=-\nabla_{\theta}f_{\theta}(y)-\nabla_{\theta}\log Z(\theta) || =-\nabla_{\theta}f_{\theta}(y)+\frac{\int\nabla_{\theta}f_{\theta}(y)e^{-f_{\theta}(y)}dy}{Z(\theta)} || =-\nabla_{\theta}f_{\theta}(y)+\int\nabla_{\theta}f_{\theta}(y)\cdot p_{\theta}(y)dy || =-\nabla_{\theta}f_{\theta}(y)+E_{y\sim p_{\theta}(y)}[\nabla_{\theta}f_{\theta}(y)],,\frac{d}{d\theta}E_{y\sim p_{\theta}}[f_{\theta}(y)]=E_{y\sim p_{\theta}}[f_{\theta}(y)\nabla_{\theta}\log p_{\theta}(y)]+E_{y\sim p_{\theta}}[\nabla_{\theta}f_{\theta}(y)]-E_{y\sim p_{\theta}}[\nabla_{\theta}f_{\theta}(y)],This identity decomposes the gradient of the expected energy under the model distribution into terms that underpin the contrastive update rule for EBM training.
ICLR_2024_oral_63,8,"P^{\top}argmax\,\hat{x}(y,t)=P^{\top}s",,"y_{0}\simUnif([0,1]^{d})+N(0,\sigma^{2}I_{d})",Initialization of noisy samples with uniform and Gaussian noise.
ICLR_2024_oral_63,9,\chi_{ii^{\prime}}=\frac{ || X_{i}-X_{i^{\prime}} || }{2\sqrt{d}},where \(d\) is the dimension of the data and the \(\frac{1}{2\sqrt{d}}\) scaling comes from the concentration of isotropic Gaussians in high dimensions,\chi_{ij}=E_{x\sim p(x)}[(x_{i}-\mu_{i})(x_{j}-\mu_{j})],"The matrix $\chi$ represents the covariance between elements $i$ and $j$ of the discrete sequence data under the true data distribution, capturing the statistical dependencies across positions in the sequence."
ICLR_2024_oral_63,10,\sigma_{c}=\max_{ii^{\prime}}\chi_{ii^{\prime}},,\sigma_{c}=\min_{i\neq i^{\prime}}\chi_{ii^{\prime}},"The critical noise level $\sigma_{c}$ is defined as the minimum scaled distance between any pair of distinct data points $X_i$ and $X_{i'}$ in the dataset, where the scaling factor $\frac{1}{2\sqrt{d}}$ accounts for the concentration of measure phenomenon in high-dimensional isotropic Gaussian distributions."
ICLR_2024_oral_64,1,Z_{k}\subseteqR^{M}\quadand\quadZ=Z_{1}\times\dots\timesZ_{K}\subseteqR^{KM},,"Z=Z_1\timesZ_2\times\cdots\timesZ_K,\quadwhere Z_k\subseteqR^M for all  k=1, 2,\dots, K","This equation defines the factorization of the latent space $\mathcal{Z}$ into $K$ object-specific slots $\mathcal{Z}_k$, each of dimensionality $M$, forming the basis for object-centric latent representations in multi-object scenes."
ICLR_2024_oral_64,2,"x=f(z),\quadz\sim p_{z},\quadsupp(p_{z })=Z^{S}",,"z^{S}\simZ^{S},\quadx^{S}=f(z^{S})\inX^{S}",Latent and observed variables generated from the slot-supported subset $\mathcal{Z}^S$ during training.
ICLR_2024_oral_64,3,"L_{rec}(X^{S})=L_{rec}\big{(}\hat {g},\hat{f},X^{S}\big{)}:=E_{x\sim p_{x }}\big{[}\big{\|}\hat{f}\big{(}\hat{g}(x)\big{)}-x\big{\|} _{2}^{2}\big{]},\quadsupp(p_{x})=X^{S}",,"\min_{\hat{f},\hat{g}}E_{x\sim p_{x}}[\|x-\hat{f}\circ\hat{g}(x)\|^{2}],\quadsupp(p_{x})=X^{S}",The reconstruction objective minimizes the squared error between original and reconstructed data on the training space $\mathcal{X}^{S}$.
ICLR_2024_oral_64,4,"\frac{\partialf_{n}}{\partialz_{k}}(z)\neq 0\implies\frac{\partialf_{n}}{\partialz_{j}}(z)=0,\quadfor any $k,j\in[K]$, $k\neq j$ and any $n\in[N]$.",,"\forallz\inZ,\,\forall i\in[N],\,\exists!k\in[K]\, s.t. \,\frac{\partialf_{i}}{\partialz_{k}}(z)\neq0","The equation defines compositionality, requiring that each pixel in the generated image depends on exactly one latent slot, ensuring a localized and exclusive relationship between image regions and latent slots."
ICLR_2024_oral_64,5,"z^{\prime}=\big{(}h_{1}(z_{\pi(1)}),\ldots,h_{K}(z_{\pi(K)})\big{)},\quadZ^{\prime}=h_{1}(Z_{\pi(1)})\times\cdots\timesh_{K}(Z_{\pi(K)})",,"\hat{z}_{k}=h_{k}(z_{\pi(k)}),\quadfor all k\in[K]","This equation defines the inferred latent slots $\hat{\mathbf{z}}_{k}$ as diffeomorphic transformations of the ground-truth slots $\mathbf{z}_{\pi(k)}$, enabling compositional generalization across all combinations of slots in $\mathcal{Z}$."
ICLR_2024_oral_64,6,\hat{g}\big{(}f(z)\big{)}=z^{\prime}\quadand\quad\hat{f}(z^{\prime})=f(z),,"\hat{g}\big{(}f(z)\big{)}=z^{\prime}=\big{(}h_{1}(z_{\pi(1)}),\ldots,h_{K}(z_{\pi(K)})\big{)}","This equation formalizes the requirement for an autoencoder to generalize its slot identifiability from the slot-supported subset $\mathcal{Z}^{S}$ to the entire latent space $\mathcal{Z}$, by matching the inferred latent representation to the diffeomorphically transformed ground-truth slots."
ICLR_2024_oral_64,7,"\hat{f}(z)=\sum_{k=1}^{K}\varphi_{k}(\hat{z}_{k}),\quadwhere \varphi_{k}:R^{M}\toR^{N} for any k\in[K] and \hat{z}\inR^{KM}",,\hat{f}(z^{\prime})=\sum_{k=1}^{K}\hat{f}_{k}(z^{\prime}_{k}),"An additive decoder decomposes the reconstruction into independent slot-wise contributions, enabling invariance to slot combinations."
ICLR_2024_oral_64,8,"L_{cons}\big{(}\hat{g},\hat{f},Z^{\prime}\big{)}=E_{z^{\prime}\sim q_{z^{\prime}}}\Big{[}\big{\|}\hat{g}\big{(}\hat{f}(z^{\prime})\big{)}-z^{\prime}\big{\|} _{2}^{2}\Big{]}",,"L_{cons}\big{(}\hat{g},\hat{f},Z^{\prime}\big{)}:=E_{z^{\prime}\sim q_{z^{\prime}}}\big{[}\big{\|}\hat{g}\big{(}\hat{f}(z^{\prime})\big{)}-z^{\prime}\big{\|}_{2}^{2}\big{]}","This loss enforces that the encoder inverts the decoder on the full latent space $\mathcal{Z}^{\prime}$, ensuring compositional consistency between the inferred and ground-truth latents both in-distribution and out-of-distribution."
ICLR_2024_oral_64,9,"L_{rec}\big{(}\hat{g},\hat{f},X^{S}\big{)}+\lambdaL_{cons}\big{(}\hat{g},\hat{f},Z ^{\prime}\big{)}=0,\qquadfor some \lambda>0",,"\min_{\hat{g},\hat{f}}\Big{(}L_{rec}(X^{S})+\lambdaL_{cons}\big{(}\hat{g},\hat{f},Z^{\prime}\big{)}\Big{)},\quad\lambda>0","Equation 9 presents the joint optimization objective for training an autoencoder to achieve compositional generalization, combining the reconstruction loss on the training space and the compositional consistency regularizer on out-of-distribution latent combinations."
ICLR_2024_oral_64,10,"\hat{f}(z)=\sum_{k=1}^{K}\tilde{m}_{k}\odotx_{k},\qquad\tilde{m}_{k}=\sigma(m)_{k},\qquad(m_{k},x_{k})=\varphi _{k}(z_{k})",where \(\odot\) is an element-wise multiplication and \(\sigma(\cdot)\) denotes the softmax function,\hat{f}(z)=\sum_{k=1}^{K}m_{k}(z_{k})\odot\varphi_{k}(z_{k}),"An additive decoder with slot-wise masks, where each slot contributes independently to the final image through a mask and a slot function."
ICLR_2024_oral_64,11,h_{k}(z_{\pi(k)})=\hat{g}_{k}\big{(}f(z)\big{)}\quadand\quadZ^{\prime}=\hat{g}_{1}(X^{S})\times\cdots\times\hat{g}_{K}(X^{S}),,Z^{\prime}=\hat{z}_{1}(Z_{\pi(1)})\times\cdots\times\hat{z}_{K}(Z_{\pi(K)}),"where each inferred slot $\hat{\mathbf{z}}_{k}$ is defined over all possible configurations of the corresponding ground-truth slot $\mathcal{Z}_{\pi(k)}$, enabling OOD combinations through recombination of slot values."
ICLR_2024_oral_64,12,"z^{\prime}=\big{(}\hat{z}^{(\rho_{1})}_{1},\ldots,\hat{z}^{(\rho _{K})}_{K}\big{)},\quadwhere for i\in\{1,2\}\quad\hat{z}^{(i)}=\hat{g}\big{(}x^{(i)}\big{)},\,x^{(i)}\sim p_{z}",,"z^{\prime}_{k}=\hat{g}_{k}\big{(}f(z^{(\rho_{k})})\big{)}\quadfor \rho_{k}\simU\{1,2\}","Constructs out-of-distribution latent slots by randomly shuffling inferred in-distribution latent slots, enabling compositional consistency regularization."
ICLR_2024_oral_66,1,"\theta^{*}\:=\\operatorname*{arg\,min}_{\theta}\E_{(x,t,\ell(x,t),\cdot)\simH}\\Big{[}-\log p(\ell(x,t)\mid x,t,\hat{\ell}(x,t;\theta))\Big{]}",,"\theta^*=\argmin_{\theta}\frac{1}{n}\sum_{i=1}^{n}\left[\hat{\ell}(x_i, t_i;\theta)-\ell(x_i, t_i)\right]^2",Training the surrogate model by minimizing the mean squared error between predicted and observed performance values across all pipelines in the history.
ICLR_2024_oral_66,2,"\gamma^{*}\:=\\operatorname*{arg\,min}_{\gamma}\E_{(x,t,\cdot,c(x,t))\simH}\\Big{[}c(x,t)-\hat{c}(x,t;\gamma)\Big{]}^{2}",,"\gamma^{*}\:=\\operatorname*{arg\,min}_{\gamma}\E_{(x,t,\cdot, c(x,t))\simH}\\Big{[}L_{MAE}\left(c(x,t),\hat{c}(x,t;\gamma)\right)\Big{]}",where $\mathcal{L}_{\text{MAE}}$ denotes the mean absolute error loss function used to train the cost estimator $\hat{c}$ with parameters $\gamma$ on the observed runtime costs from the history $\mathcal{H}$.
ICLR_2024_oral_66,3,"x^{*}:=\operatorname*{arg\,max}_{x\inX}\frac{EI(x,H,\hat{\ell}(x,\tau(x)))}{\hat{c}\Big{(}x,\tau(x)\Big{)}{-}c\Big{(}x,\tau(x)-\Delta t\Big{)}}=\operatorname*{arg\,max}_{x\inX}\frac{E_{\hat{\ell}(x,\tau(x))}[\max(\ell_{\tau(x)}^{\min}-\hat{\ell}(x,\tau(x)),0)]}{\hat{c}\Big{(}x,\tau(x){-}c\Big{(}x,\tau(x){-}\Delta t\Big{)}}",,"\alpha_{EI-C}(x,t)=\frac{E_{\hat{\ell}}\left[\max\left(0,\ell_{best}-\hat{\ell}(x,t;\theta)\right)\right]}{\hat{c}(x,t;\gamma)}",The cost-sensitive Expected Improvement acquisition function balances performance improvement potential against training cost by normalizing the expected improvement with the predicted cost.
ICLR_2024_oral_66,4,"\theta^{(M)} :=\\operatorname*{arg\,min}_{\theta}\E_{(x,t,\ell(x,t,d),c(x,t,d))\simH^{(M)}}\\[-\log p(\ell(x,t,d)\mid x,t,d,\hat{\ell}(x,t,d;\theta))] || \gamma^{(M)} :=\\operatorname*{arg\,min}_{\gamma}\E_{(x,t,\ell(x,t,d),c(x,t,d))\simH^{(M)}}\\(c(x,t,d)-\hat{c}(x,t,d;\gamma))^{2}",,"\theta^{*},\gamma^{*}\:=\\operatorname*{arg\,min}_{\theta,\gamma}\E_{(x,t,\ell(x,t,d),c(x,t,d))\simH^{(M)}}\\Big{[}-\log p(\ell(x,t,d)\mid x,t,d,\hat{\ell}(x,t,d;\theta))\Big{]}+\lambda\Big{[}c(x,t,d)-\hat{c}(x,t,d;\gamma)\Big{]}^{2}","where $\lambda$ is a hyperparameter balancing the two objectives, and the meta-learned estimators generalize across datasets by incorporating dataset features $d$ into the prediction model."
ICLR_2024_oral_66,5,"M=\{m^{*}\,|\,m^{*}\in\operatorname*{arg\,max}_{m\inM _{Timm}}[f_{ImageNet}(m),\-S(m)]\}",,"\theta\leftarrow\theta^{(M)},\quad\gamma\leftarrow\gamma^{(M)}","After meta-learning, the performance and cost predictors are initialized with the meta-learned parameters $\theta$ and $\gamma$."
ICLR_2024_oral_68,1,P(v\middo(x))=\prod_{i:v_{i}\notinx}P(v_{i }\midpa_{v_{i}})&if $v$ consistent with $x$\\0&otherwise.,,P(V\middo(X=x))=\prod_{V_i\inV\setminusX} P(V_i\midPa_{V_i})\quadif  V_i\not\inX,"Equation 1 defines the truncated factorization formula for computing the post-intervention distribution in a causal Bayesian network, where the variables in the intervened set $\mathbf{X}$ are fixed to their specified values $\mathbf{x}$ and are excluded from the product over the remaining variables."
ICLR_2024_oral_68,2,"P(v_{i}\,|pa_{i};\sigma)=\sum_{v_{i}^{\prime}:f(v_{i}^{\prime})=v_{i}}P(v_ {i}^{\prime}\,|pa_{i})",,P^{\prime}(v_{i}\midpa_{v_{i}})=1 &if v_{i}=f(v_{i})\\0 &otherwise.,"A local intervention on variable $V_i$ deterministically assigns $V_i$ to a function of its original value, effectively modifying its conditional probability distribution without dependence on other variables."
ICLR_2024_oral_7,1,"y_{i}=M(x_{i}|\Delta W,W_{0},\theta)",,y_i=(W_0+BA)x_i,"This equation represents the output computation in LoRA-adapted models, where the adapted weight matrix $W_0 + BA$ (composed of the pre-trained weights $W_0$ and low-rank matrices $B,A$) transforms input $\mathbf{x}_i$ into output $\mathbf{y}_i$."
